CODERESP,SECURITYID,BIRTHYEARR,CONTROL1,CONTROL3,CONTROL3@,S11,POLINT,PART,NONVOTE_01,NONVOTE_02,NONVOTE_03,NONVOTE_04,NONVOTE_05,NONVOTE_06,NONVOTE_07,NONVOTE_08,NONVOTE_09,NONVOTE_10,NONVOTE_98,PARTY15,VOTE1,VOTE1A,VOTE1B,VOTE1C,IMPORTANCE1,REASON1ACC1,REASON1ACC1_01,REASON1ACC1_02,REASON1ACC1_03,REASON1ACC1_04,REASON1ACC1_05,REASON1ACC1_06,REASON1ACC1_07,REASON1ACC1_08,REASON2ACC1,REASON2ACC1_01,REASON2ACC1_02,REASON2ACC1_03,REASON2ACC1_04,REASON2ACC1_05,REASON2ACC1_06,REASON2ACC1_07,REASON1DEN1,REASON1DEN1_01,REASON1DEN1_02,REASON1DEN1_03,REASON1DEN1_04,REASON1DEN1_05,REASON2DEN1,REASON2DEN1_01,REASON2DEN1_02,REASON2DEN1_03,REASON2DEN1_04,REASON2DEN1_05,VOTE2,VOTE2A,VOTE2B,VOTE2C,IMPORTANCE2,REASON1ACC2,REASON1ACC2_01,REASON1ACC2_02,REASON1ACC2_03,REASON1ACC2_04,REASON2ACC2,REASON2ACC2_01,REASON2ACC2_02,REASON2ACC2_03,REASON2ACC2_04,REASON1DEN2,REASON1DEN2_01,REASON1DEN2_02,REASON1DEN2_03,REASON1DEN2_04,REASON1DEN2_05,REASON2DEN2,REASON2DEN2_01,REASON2DEN2_02,REASON2DEN2_03,REASON2DEN2_04,VOTE3,VOTE3A,VOTE3B,VOTE3C,IMPORTANCE3,REASON1ACC3,REASON1ACC3_01,REASON1ACC3_02,REASON1ACC3_03,REASON1ACC3_04,REASON1ACC3_05,REASON2ACC3,REASON2ACC3_01,REASON2ACC3_02,REASON2ACC3_03,REASON1DEN3,REASON1DEN3_01,REASON1DEN3_02,REASON1DEN3_03,REASON1DEN3_04,REASON1DEN3_05,REASON2DEN3,REASON2DEN3_01,REASON2DEN3_02,REASON2DEN3_03,REASON2DEN3_04,TRUST_1,TRUST_2,TRUST_3,TRUST_4,TRUST_5,TRUST_6,TRUST_7,TRUST_8,TRUST_9,TRUST_10,TRUST_26,TRUST_27,TRUST_28,TRUST_29,LRSP,VALUE1,VALUE2,VALUE3,VALUE4,VALUE5,VALUE6,VALUE7,VALUE8,VALUE9,VALUE10,VALUE12,VALUE13,VALUE14,VALUE16,DIFFICUL1,DECTIME1,ARGU1_1,ARGU1_2,ARGU1_3,ARGU1_4,ARGU1_5,ARGU1_6,DIFFICUL2,DECTIME2,ARGU2_1,ARGU2_2,ARGU2_3,ARGU2_4,ARGU2_5,ARGU2_6,DIFFICUL3,DECTIME3,ARGU3_1,ARGU3_2,ARGU3_3,ARGU3_4,ARGU3_5,ARGU3_6,COVID1A,COVID1B,COVID1C,COVID2,ONLINE,MEDIAUSE_1,MEDIAUSE_2,MEDIAUSE_3,MEDIAUSE_4,MEDIAUSE_5,MEDIAUSE_6,MEDIAUSE_7,MEDIAUSE_8,MEDIAUSE_9,MEDIAUSE_10,MEDIAUSE_11,MEDIAUSE_12,MEDIAUSE_13,MEDIAUSE_14,MEDIAUSE_15,MEDIAUSE2_1,MEDIAUSE2_2,MEDIAUSE2_3,MEDIAUSE2_4,MEDIAUSE2_5,MEDIAUSE2_6,MEDIAUSE2_7,MEDIAUSE2_8,DISCUS,VOTEWIE,PART2,PARTYA,CITIZENREPA,ORIGINPARENTS,CONFESSD,CONFESSR,CULT,EDUC,ACTI,ACTIPREV,S17JOBPOSITION,WORKLOAD,S17SECTOR,MAINEARNER,EDUCMAIN,ACTIMAIN,INCOME,INCOMEPRECARIAT,HABITAT,GEWVORL1,GEWVORL2,GEWVORL3
16130,20210307.29448.203,2002,99999998,99999998, ,2,2,2,0,0,0,0,0,0,0,1,0,0,0,3,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , , , , ,99999998, , , , , , , ,99999998, , , , , ,99999998, , , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , ,99999998, , , , ,99999998, , , , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,3,5,5,1,4,5,3,3,3,2,5,5,5,2,7,2,8,5,3,5,2,3,4,2,4,3,1,6,3,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,10,3,2,2,1,2,2,33,6,6,99999998,10,99999998,8,99999998,99999998,9,1,2,2.28313212411052,2.29105814883771,2.30432921469665
16132,20210307.27288.203,1983,99999998,99999998, ,1,1,1,8,8,8,8,8,8,8,8,8,8,8,2,2,99999998,4,99999998,7, ,99999998, , , , , , , , ,99999998, , , , , , ,reine rassistischer hintergrund,102, , , , ,argument frauen zu helfen war verlogen es ging nur un islamhetze,16, , , , ,2,99999998,2,99999998,6, ,99999998, , , , ,99999998, , , ,dass private firmen daten erhalten hätten,41, , , , , ,99, , , ,2,99999998,2,99999998,3, ,99999998, , , , , ,99999998, , ,partei parole,95, , , , , ,99, , , ,10,10,7,8,0,9,6,10,0,7,0,9,6,8,0,1,1,1,1,1,6,1,1,1,1,6,6,6,1,1,1,1,4,4,1,1,1,2,2,1,2,3,2,1,1,2,2,1,1,2,2,8,1,1,1,1,1,1,10,7,10,0,0,10,0,10,0,10,8,8,5,0,0,8,9,7,10,2,10,7,10,1,1,10,2,2,2,8, ,99999998,51,3,99999998,31,21,3,1,99999998,99999998,9,1,1,.979818574565344,.930765494842386,.813533404447488
16133,20210307.22337.203,1993,99999998,99999998, ,1,3,1,8,8,8,8,8,8,8,8,8,8,8,6,2,99999998,4,99999998,7, ,99999998, , , , , , , , ,99999998, , , , , , ,"gehört nicht in die Verfassung, ist unnötig",43, , , , , ,99, , , , ,2,99999998,2,99999998,6, ,99999998, , , , ,99999998, , , ,"gehört nicht in die Hände von Privaten, Datenschutz",41,42, , , , ,99, , , ,2,99999998,2,99999998,7, ,99999998, , , , , ,99999998, , ,wichtige und vertrauenswürdige Verbände waren dagegen,93, , , , , ,99, , , ,8,6,4,3,3,6,5,5,4,7,0,5,2,1,6,3,4,2,5,5,3,3,4,4,4,2,3,4,3,1,2,2,2,2,2,1,1,2,2,1,3,4,1,1,1,2,2,2,8,3,2,8,2,2,1,1,2,3,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,5,0,8,3,1,8,6,1,1,1,1,6,52,3,99999998,33,23,1,4,98,98,98,1,1,2.09336809889452,2.45941420344339,2.43570786518572
16136,20210307.11977.203,1982,99999998,99999998, ,2,2,1,8,8,8,8,8,8,8,8,8,8,8,5,1,4,99999998,99999998,7,Pour permettre aux femmes de mieux s'intégrer dans la société suisse,20,65, , , , , , ,"-Raisons liées à la sécurité, à la laïcité de l'Etat - Le fait que le voile intégral n'est pas un signe religieux mais un signe d'asservissement",30,60,61, , , , , ,99999998, , , , , ,99999998, , , , ,2,99999998,3,99999998,5, ,99999998, , , , ,99999998, , , ,- Problème de la protection des données,42, , , , ,- intervention d'entreprises privées,32,33, , ,2,99999998,3,99999998,6, ,99999998, , , , , ,99999998, , ,L'accord ne permettra pas réellement de contrôler l'objectif de développement durable,21,53, , , , ,99, , , ,7,7,5,3,5,10,7,7,6,8,3,7,7,7,5,2,2,1,1,3,4,3,3,1,4,3,4,6,4,1,1,1,1,1,3,4,3,1,1,3,3,3,2,2,3,1,1,3,3,3,2,1,1,1,1,1,4,1,4,0,4,6,2,0,0,2,2,0,0,0,2,4,2,7,2,0,0,3,4,0,8,3,1,10,5,1,1,2, ,99999998,52,6,3,33,22,3,4,52,7,13,1,2,.351942451026019,.263311157225703,.28899729264637
16142,20210307.24037.203,1989,99999998,99999998, ,1,1,1,8,8,8,8,8,8,8,8,8,8,8,9,2,99999998,4,99999998,10, ,99999998, , , , , , , , ,99999998, , , , , , ,Jeder soll seine Religion frei ausleben können,101, , , , , ,99, , , , ,1,4,99999998,99999998,10,"Die Schweiz benötigt eine E-ID, wobei ich gegen eine Privatisierung bin. Ohne E-ID haben wir gegenüber dem Ausland einen Nachteil",41,54,53, , ,99, , , , ,99999998, , , , , ,99999998, , , ,1,4,99999998,99999998,6,"Als nicht EU-Mitglied ist es wichtig, dass wir gute Beziehungen mit verschiedenen Länder haben",22, , , , , ,99, , , ,99999998, , , , , ,99999998, , , ,9,5,5,4,5,10,5,5,5,5,3,8,3,2,3,3,1,3,1,1,2,2,1,1,1,1,5,6,1,1,1,4,3,4,1,1,1,1,1,3,1,4,1,1,1,1,1,1,2,1,4,8,4,1,1,1,4,1,3,0,4,0,0,0,0,10,0,6,0,0,0,0,6,4,5,0,0,4,8,3,10,4,1,10,9,1,1,1,1,1,60,3,99999998,32,10,2,1,99999998,99999998,7,1,1,.335304500374764,.305081895868023,.302483989915488
16144,20210307.26414.203,1975,99999998,99999998, ,2,2,2,0,0,0,1,0,0,0,0,0,0,0,17,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , , , , ,99999998, , , , , , , ,99999998, , , , , ,99999998, , , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , ,99999998, , , , ,99999998, , , , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,3,3,3,3,3,3,5,3,5,3,2,2,4,2,5,5,5,2,2,3,5,2,5,2,9,2,1,5,5,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,8,16,1,1,1,2,4,32,8,3,33,23,1,2,21,4,98,3,2,1.92568918930195,1.93819081655089,1.94465664527722
16145,20210307.12113.203,1968,99999998,99999998, ,2,4,2,0,1,0,1,1,1,0,0,0,0,0,99,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , , , , ,99999998, , , , , , , ,99999998, , , , , ,99999998, , , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , ,99999998, , , , ,99999998, , , , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,98,9,9,9,9,9,9,9,9,9,9,9,9,9,6,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,98,18,1,1,1,2,2,32,98,99999998,99999998,98,99999998,2,32,98,98,2,2,.516180719021558,.516280690570164,.516600234473717
16147,20210307.22566.203,1983,99999998,99999998, ,2,2,1,8,8,8,8,8,8,8,8,8,8,8,3,3,99999998,99999998,8,0, ,99999998, , , , , , , , ,99999998, , , , , , , ,99999998, , , , , ,99999998, , , , ,2,99999998,8,99999998,9, ,99999998, , , , ,99999998, , , ,Private Firmen werden mit der Ausstellung beauftragt.,22, , , , , ,99, , , ,3,99999998,99999998,8,4, ,99999998, , , , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,5,5,5,3,7,7,7,6,4,4,2,8,4,8,5,2,4,6,3,4,5,5,1,1,5,4,1,1,3,8,8,3,2,3,2,2,2,1,3,4,2,2,2,2,1,8,8,8,8,8,8,8,8,1,1,1,2,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,2,3,0,5,5,0,7,5,1,4,3,1,1,2, ,99999998,52,3,99999998,33,22,1,2,52,3,12,1,1,.360067685184122,.364251646959125,.356023356753146
16150,20210307.26449.203,1949,99999998,99999998, ,1,1,1,8,8,8,8,8,8,8,8,8,8,8,17,2,99999998,4,99999998,0, ,99999998, , , , , , , , ,99999998, , , , , , ,Gehört nicht in die Verfassung,43, , , , ,"Frauen sollen frei entscheiden, wie sie sich kleiden. Bundes alternative wäre gut gewesen.",21,95, , , ,2,99999998,2,99999998,6, ,99999998, , , , ,99999998, , , , ,99, , , , , , , , , ,1,4,99999998,99999998,8, ,99, , , , , , , , , ,99999998, , , , , ,99999998, , , ,5,5,3,3,5,7,3,3,98,2,98,4,98,9,98,3,8,3,3,5,2,2,2,1,8,3,2,6,8,1,1,8,1,4,1,1,1,2,2,4,4,8,8,2,8,1,1,1,1,1,4,3,4,1,1,1,8,3,8,8,0,10,5,2,2,8,8,0,0,0,0,0,8,5,0,0,0,98,5,0,8,8,1,10,99999998,1,1,2, ,99999998,51,7,1,11,23,1,3,99999998,99999998,98,8,8,.620479410818124,.72674884965359,.423145553514276
16151,20210307.25765.203,1960,99999998,99999998, ,1,2,1,8,8,8,8,8,8,8,8,8,8,8,17,1,4,99999998,99999998,5,Laizismus,52, , , , , , , ,Frauenrecht,20, , , , , , , ,99999998, , , , , ,99999998, , , , ,1,4,99999998,99999998,5,Bestmöglicher Fälschungschütz,52, , , ,Bessere Regelung,44, , , , ,99999998, , , , , ,99999998, , , ,1,2,99999998,99999998,4, ,99, , , , , , , , , ,99999998, , , , , ,99999998, , , ,7,8,5,0,6,8,8,7,6,4,0,8,0,5,5,1,3,3,2,1,1,1,6,3,4,1,1,6,5,1,2,1,1,2,3,3,3,1,1,8,2,8,1,1,1,1,2,8,2,2,8,3,8,2,2,2,4,3,7,7,6,8,5,0,6,8,0,7,0,0,0,0,8,5,5,5,0,0,5,5,8,4,1,10,6,2,2,1,2,6,51,1,99999998,12,10,1,1,99999998,99999998,98,8,8,1.37830055729428,1.31754545814938,1.30632598156024
16152,20210307.17845.203,1956,99999998,99999998, ,2,3,1,8,8,8,8,8,8,8,8,8,8,8,17,1,4,99999998,99999998,10,Verhüllung bei Protesten,35, , , , , , , , ,98, , , , , , , ,99999998, , , , , ,99999998, , , , ,1,4,99999998,99999998,8,"meiner Meinung nach ist es wichtig, sich elektronisch ausweisen zu können.",44, , , , ,99, , , , ,99999998, , , , , ,99999998, , , ,1,2,99999998,99999998,6, ,99, , , , , , , , , ,99999998, , , , , ,99999998, , , ,10,7,7,5,6,6,8,8,8,5,5,9,5,7,5,2,3,2,2,5,1,3,3,2,3,1,2,5,2,1,1,1,1,1,4,4,3,1,1,3,1,2,2,1,1,2,2,2,2,2,3,2,8,1,1,1,3,2,8,3,6,9,8,4,4,4,6,2,98,98,98,98,6,98,98,98,8,98,9,98,9,4,1,4,1,1,1,1,2,2,21,7,3,33,21,1,2,32,7,98,1,2,1.23610777856853,1.26085710557133,1.22528663241396
16153,20210307.17896.203,1960,99999998,99999998, ,1,1,1,8,8,8,8,8,8,8,8,8,8,8,11,2,99999998,4,99999998,10, ,99999998, , , , , , , , ,99999998, , , , , , ,"Sujet anti-islam, premier temps les minarets, deuxieme temps la burqua et aprè... il se agit de une guerre de religion menée par le UDC",63, , , , , ,99, , , , ,2,99999998,4,99999998,98, ,99999998, , , , ,99999998, , , , ,99, , , , , , , , , ,1,4,99999998,99999998,7, ,99, , , , , , , , , ,99999998, , , , , ,99999998, , , ,8,8,8,98,5,5,8,6,8,4,4,5,98,5,5,2,3,2,1,3,3,4,3,1,3,6,2,6,2,1,1,4,2,4,1,1,1,2,8,8,8,8,8,8,8,2,8,8,8,8,8,8,8,1,8,8,3,3,6,4,6,1,0,0,0,6,0,0,0,0,0,98,0,5,5,0,0,0,0,0,2,2,1,9,11,1,1,2, ,99999998,51,3,99999998,33,10,2,1,99999998,99999998,8,1,2,.257644663140496,.269019531216302,.417674347227155
16154,20210307.18647.203,1975,99999998,99999998, ,2,2,1,8,8,8,8,8,8,8,8,8,8,8,17,3,99999998,99999998,4,6, ,99999998, , , , , , , , ,99999998, , , , , , , ,99999998, , , , , ,99999998, , , , ,2,99999998,4,99999998,10, ,99999998, , , , ,99999998, , , ,Le faut que l'identification se ferait par une instance privée,22,41, , , , ,99, , , ,1,2,99999998,99999998,5,Les questions économique,30, , , , , ,99, , , ,99999998, , , , , ,99999998, , , ,6,7,6,1,5,6,7,6,9,6,2,98,3,5,7,3,3,2,2,4,3,6,6,2,3,1,1,6,4,2,3,2,1,3,2,8,8,1,1,3,4,1,2,1,8,2,2,2,8,3,2,2,3,2,3,1,3,3,0,5,5,8,3,0,0,4,4,5,0,4,0,0,5,4,4,4,3,5,5,0,8,2,1,8,12,1,1,1,1,6,33,3,99999998,33,22,1,2,52,3,15,1,2,.237275351245043,.206311842327567,.262629656139212
16158,20210307.27972.203,1950,99999998,99999998, ,1,1,1,8,8,8,8,8,8,8,8,8,8,8,3,1,4,99999998,99999998,5,Bessere Verfolgung von vermummten Randalieren bei Demos,34,35, , , , , , ,"Verhuellung ist Respektlosigkeit der Mitmenschen gegenueber, eine Unaustaeuchigkeit",13, , , , , , , ,99999998, , , , , ,99999998, , , , ,2,99999998,4,99999998,10, ,99999998, , , , ,99999998, , , ,Mistrauen gegenueber privaten Anbieter,31,41, , , , ,99, , , ,1,2,99999998,99999998,7,"Die forge um die Umwelt, Biodiversitaet, etc",51, , , , , ,99, , , ,99999998, , , , , ,99999998, , , ,7,7,5,98,3,10,8,3,3,5,3,8,3,3,5,2,4,2,3,4,2,2,2,1,3,4,2,5,2,1,1,4,1,2,2,4,3,1,1,3,1,2,2,1,1,1,2,2,2,2,3,2,3,1,1,1,4,2,10,7,9,5,2,98,1,4,4,5,0,0,0,5,5,98,3,0,0,98,8,0,8,2,1,10,3,1,1,1,2,2,40,1,99999998,11,10,1,1,99999998,99999998,98,1,2,.902948896991707,.981330357403471,1.04832934863316
16164,20210307.26108.203,1992,99999998,99999998, ,1,2,1,8,8,8,8,8,8,8,8,8,8,8,9,2,99999998,2,99999998,1, ,99999998, , , , , , , , ,99999998, , , , , , , ,99, , , , , , , , , , ,1,2,99999998,99999998,5, ,99, , , , , , , , , ,99999998, , , , , ,99999998, , , ,1,2,99999998,99999998,7,Nachhaltigkeitsklausel,51, , , , , ,99, , , ,99999998, , , , , ,99999998, , , ,7,6,5,5,6,8,5,3,5,5,3,3,2,3,6,4,4,2,3,5,5,4,2,3,2,2,2,3,2,1,1,3,2,4,1,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,3,8,3,1,1,1,2,2,0,3,6,6,0,2,4,3,1,0,0,0,3,0,0,3,6,2,0,0,5,5,7,4,1,10,9,1,1,2, ,99999998,52,3,99999998,32,10,1,3,99999998,99999998,15,1,1,.381521834478637,.593163258058948,.459576302979762
16165,20210307.11708.203,1977,99999998,99999998, ,2,2,2,0,0,0,1,0,0,0,0,0,0,0,5,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , , , , ,99999998, , , , , , , ,99999998, , , , , ,99999998, , , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , ,99999998, , , , ,99999998, , , , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,9,1,1,1,9,4,3,1,1,1,1,3,1,3,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,98,16,9,8,8, ,99999998,97,5,3,33,10,1,1,99999998,99999998,6,2,1,1.11840974956004,1.12069366974503,1.1233961250948
16173,20210307.25826.203,1993,99999998,99999998, ,1,3,2,0,0,0,0,1,0,0,0,1,0,0,99,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , , , , ,99999998, , , , , , , ,99999998, , , , , ,99999998, , , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , ,99999998, , , , ,99999998, , , , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,2,2,5,0,2,4,3,5,6,2,3,6,0,1,7,6,6,4,5,9,1,5,6,9,3,1,1,6,1,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,1,1,1,1,8, ,99999998,31,3,99999998,33,10,1,1,99999998,99999998,7,3,1,2.88452637533049,2.88468108918432,2.88461091465872
16174,20210307.11131.203,1971,99999998,99999998, ,1,1,1,8,8,8,8,8,8,8,8,8,8,8,3,1,4,99999998,99999998,8,Lutter contre l'extremisme musulman,51,55, , , , , , , ,98, , , , , , , ,99999998, , , , , ,99999998, , , , ,2,99999998,4,99999998,6, ,99999998, , , , ,99999998, , , ,l'identite des citoyens doit rester du ressort de l'etat,21, , , , , ,98, , , ,1,4,99999998,99999998,6,une partie de la prosperité de la Suisse repose sur le commerce international,32,31, , , , ,99, , , ,99999998, , , , , ,99999998, , , ,8,8,5,4,5,9,9,4,5,2,4,5,3,6,9,3,2,5,5,6,1,6,4,3,6,3,1,4,4,1,1,1,2,2,3,2,2,1,1,2,3,2,2,2,1,1,1,1,2,8,8,8,3,1,1,1,4,3,7,0,0,3,0,0,0,3,3,4,0,0,0,0,3,5,3,0,0,4,6,0,8,3,1,10,1,2,2,1,2,4,52,3,99999998,31,10,2,1,99999998,99999998,14,1,1,.575679361881517,.43070336791162,.548274282932499
16176,20210307.22992.203,2002,99999998,99999998, ,1,4,2,0,0,0,0,0,0,0,0,0,0,1,99,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , , , , ,99999998, , , , , , , ,99999998, , , , , ,99999998, , , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , ,99999998, , , , ,99999998, , , , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,8,8,98,5,98,7,8,98,98,7,98,98,98,98,98,1,1,1,1,5,6,9,9,1,2,1,9,9,9,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,0,18,1,1,2, ,99999998,33,6,6,99999998,98,99999998,4,33,3,10,2,2,.885651223205804,.887459823950154,.889599856158497
16177,20210307.26786.203,1965,99999998,99999998, ,1,3,1,8,8,8,8,8,8,8,8,8,8,8,3,2,99999998,8,99999998,5, ,99999998, , , , , , , , ,99999998, , , , , , ,Rispetto per ogni religione,101, , , , , ,98, , , , ,2,99999998,2,99999998,7, ,99999998, , , , ,99999998, , , , ,99, , , , , , , , , ,2,99999998,2,99999998,6, ,99999998, , , , , ,99999998, , , ,98, , , , , , , , , ,5,5,3,5,5,6,6,3,6,6,4,4,4,5,5,5,5,2,2,2,4,5,4,2,2,2,2,5,4,1,1,2,2,3,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,3,1,2,2,2,2,3,2,7,7,7,2,2,5,2,5,2,2,1,2,2,2,7,3,3,6,3,3,7,4,2,4,1,5,2,1,1,1,2,2,32,3,99999998,32,10,1,1,99999998,99999998,8,2,2,.235337326620768,.201323994557833,.23175937937973
16179,20210307.10485.203,1962,99999998,99999998, ,1,2,1,8,8,8,8,8,8,8,8,8,8,8,19,1,4,99999998,99999998,10,"Unser Land ist christlich geprägt, deshalb finde ich, dass eine Verschleierung/Verhüllung nicht in die Schweiz passt. Zusätzlich sehe ich den Leuten gerne in die Augen.",60,65,41,64, , , , , ,99, , , , , , , ,99999998, , , , , ,99999998, , , , ,2,99999998,4,99999998,10, ,99999998, , , , ,99999998, , , ,"Im Grunde bin ich nicht gegen die E-Id. Ich finde einfach, dass eine solche in die Hände des Bundes gehört und nicht in privat geführte Firmen",21,22,51, , , ,99, , , ,2,99999998,4,99999998,10, ,99999998, , , , , ,99999998, , ,"Haupt- und einziger Grund ist die Rodung des Regenwaldes für die Bepflanzung von Palmen zur Herstellung von Palmöl und Palmkernöl. Trotz der Einbindung in das FHA glaube ich nicht, dass die Vorgaben eingehalten werden.",51,53, , , , ,99, , , ,8,6,5,6,5,5,6,4,6,6,4,8,2,98,6,2,1,2,1,4,4,1,3,1,1,3,4,5,4,1,1,1,1,2,3,4,3,1,1,3,1,2,2,2,1,1,1,2,1,3,2,1,2,1,1,1,4,3,6,0,2,0,2,3,5,8,6,6,6,0,6,0,6,6,6,5,3,2,8,5,98,2,1,10,19,1,1,1,2,1,32,3,99999998,33,10,1,1,99999998,99999998,8,1,1,.334695485231874,.515840200910053,.520434372540671
16180,20210307.16435.203,1974,99999998,99999998, ,1,2,1,8,8,8,8,8,8,8,8,8,8,8,99,1,2,99999998,99999998,6, ,99, , , , , , , , , , , , , , , , ,99999998, , , , , ,99999998, , , , ,2,99999998,4,99999998,4, ,99999998, , , , ,99999998, , , , ,99, , , , , , , , , ,3,99999998,99999998,8,2, ,99999998, , , , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,6,7,6,4,4,6,6,5,7,5,98,6,1,98,7,4,5,2,3,8,1,3,6,1,3,1,2,6,9,1,3,8,1,2,8,2,3,8,8,8,2,8,1,8,1,8,8,8,8,8,8,8,8,1,1,1,4,2,7,0,5,6,0,8,3,6,0,0,0,0,0,0,0,0,5,5,98,98,8,6,9,8,1,6,1,1,1,1,2,2,32,3,99999998,33,10,1,3,99999998,99999998,7,1,2,.625897388547316,.665337778284113,.641439689760927
16184,20210307.11857.203,1984,99999998,99999998, ,1,4,1,8,8,8,8,8,8,8,8,8,8,8,99,1,8,99999998,99999998,0, ,99, , , , , , , , , , , , , , , , ,99999998, , , , , ,99999998, , , , ,8,99999998,99999998,99999998,0, ,99999998, , , , ,99999998, , , , ,99999998, , , , , ,99999998, , , ,3,99999998,99999998,8,0, ,99999998, , , , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,6,6,1,9,1,6,6,6,1,6,8,1,1,1,1,1,1,1,1,1,4,1,2,8,8,8,1,1,1,1,8,8,8,8,8,8,8,8,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,18,1,1,2, ,99999998,32,3,99999998,32,10,1,1,99999998,99999998,5,2,1,.535349750463079,.454273253909115,.451781041372646
