CODERESP;SECURITYID;BIRTHYEARR;CONTROL1;CONTROL3;CONTROL3@;S11;POLINT;PART;NONVOTE_01;NONVOTE_02;NONVOTE_03;NONVOTE_04;NONVOTE_05;NONVOTE_06;NONVOTE_07;NONVOTE_08;NONVOTE_09;NONVOTE_10;NONVOTE_98;PARTY15;VOTE1;VOTE1A;VOTE1B;VOTE1C;IMPORTANCE1;REASON1ACC1;REASON1ACC1_01;REASON1ACC1_02;REASON1ACC1_03;REASON1ACC1_04;REASON2ACC1;REASON2ACC1_01;REASON2ACC1_02;REASON2ACC1_03;REASON1DEN1;REASON1DEN1_01;REASON1DEN1_02;REASON1DEN1_03;REASON2DEN1;REASON2DEN1_01;REASON2DEN1_02;REASON2DEN1_03;VOTE2;VOTE2A;VOTE2B;VOTE2C;IMPORTANCE2;REASON1ACC2;REASON1ACC2_01;REASON1ACC2_02;REASON1ACC2_03;REASON1ACC2_04;REASON2ACC2;REASON2ACC2_01;REASON2ACC2_02;REASON2ACC2_03;REASON1DEN2;REASON1DEN2_01;REASON1DEN2_02;REASON1DEN2_03;REASON2DEN2;REASON2DEN2_01;REASON2DEN2_02;REASON2DEN2_03;VOTE3;VOTE3A;VOTE3B;VOTE3C;IMPORTANCE3;REASON1ACC3;REASON1ACC3_01;REASON1ACC3_02;REASON1ACC3_03;REASON2ACC3;REASON2ACC3_01;REASON2ACC3_02;REASON2ACC3_03;REASON1DEN3;REASON1DEN3_01;REASON1DEN3_02;REASON1DEN3_03;REASON2DEN3;REASON2DEN3_01;REASON2DEN3_02;REASON2DEN3_03;REASON2DEN3_04;TRUST_1;TRUST_2;TRUST_3;TRUST_4;TRUST_5;TRUST_6;TRUST_7;TRUST_8;TRUST_9;TRUST_10;TRUST_30;TRUST_33;TRUST_34;TRUST_38;TRUST_39;TRUST_40;TRUST_41;TRUST_42;LRSP;VALUE4;VALUE7;VALUE8;VALUE10;DIFFICUL1;DECTIME1;ARGU1_1;ARGU1_2;ARGU1_3;ARGU1_4;ARGU1_5;ARGU1_6;DIFFICUL2;DECTIME2;ARGU2_1;ARGU2_2;ARGU2_3;ARGU2_4;ARGU2_5;ARGU2_6;DIFFICUL3;DECTIME3;ARGU3_1;ARGU3_2;ARGU3_3;ARGU3_4;ARGU3_5;ARGU3_6;COVID1A;COVID1B;COVID1C;VACC;PFLEGE1;PFLEGE2_1;PFLEGE2_2;JUSTI_1;JUSTI_2;ONLINE;MEDIAUSE_1;MEDIAUSE_2;MEDIAUSE_3;MEDIAUSE_4;MEDIAUSE_5;MEDIAUSE_6;MEDIAUSE_7;MEDIAUSE_8;MEDIAUSE_9;MEDIAUSE_10;MEDIAUSE_11;MEDIAUSE_12;MEDIAUSE_13;MEDIAUSE_14;MEDIAUSE_15;MEDIAUSE2_1;MEDIAUSE2_2;MEDIAUSE2_3;MEDIAUSE2_4;MEDIAUSE2_5;MEDIAUSE2_6;MEDIAUSE2_7;MEDIAUSE2_8;DISCUS;VOTEWIE;PART2;PARTYA;CITIZENREPA;ORIGINPARENTS;CONFESSR;CONFESSD;CULT;EDUC;ACTI;ACTIPREV;S17JOBPOSITION;WORKLOAD;S17SECTOR;MAINEARNER;EDUCMAIN;ACTIMAIN;INCOME;INCOMEPRECARIAT;HABITAT;GEWVORL1;GEWVORL2;GEWVORL3
14870;20211128.72245.212;1989;99999998;99999998; ;2;2;1;8;8;8;8;8;8;8;8;8;8;8;2;1;4;99999998;99999998;10;Wichtige Schlüsselfiguren, welche als selbstverständlich angesehen werden und nichtvausreichend entlöhnt;55; ; ; ;Entlöhnung Weiterbildungsmöglichkeiten Abrechnen Zeichen für die Pflegenden;55; ; ; ;99999998; ; ; ;99999998; ; ;2;99999998;2;99999998;2; ;99999998; ; ; ; ;99999998; ; ;Entscheidung per Los;30; ; ; ;99; ; ;1;4;99999998;99999998;9;Einheitliches geklärtes Vorgehen vom Bund Unterstützungsmöglichkeiten Schwierigkeiten, wenn die Initiative nicht angenommen worden wäre;42; ; ;SP/Grüne Wahlempfehlungen;92; ; ; ;99999998; ; ; ;99999998; ; ; ;9;9;5;6;2;9;6;7;7;7;8;8;1;9;8;7;0;8;1;1;3;1;2;1;1;1;1;1;3;3;4;2;2;2;3;3;2;1;2;1;1;2;1;2;4;8;4;2;1;3;1;5;3;3;3;3;1;2;7;7;10;7;0;5;6;7;5;9;6;0;7;7;5;1;6;5;3;3;9;9;3;2;7;2;1;1; ;2;99999998;52;3;99999998;33;21;2;1;99999998;99999998;10;1;1;0.482599317;0.519229218;0.451898175
14871;20211128.84094.212;1975;99999998;99999998; ;2;1;1;8;8;8;8;8;8;8;8;8;8;8;1;2;99999998;4;99999998;4; ;99999998; ; ; ; ;99999998; ; ;hauptgrund war das auch das Pflegepersonal direkt über die KK gewisse sachen abrechnen darf. Ausbildung sollte nicht nach der nachfrage geregelt werden, wenn es zu wenig Pflegepersonal hat muss dies anders attraktiv gemacht werden. Nicht über die Ausbidlu;21; ; ; ;98; ; ;2;99999998;4;99999998;5; ;99999998; ; ; ; ;99999998; ; ;Darf nicht nach Lose entschieden werden, da ja sowieso wieder der Mensche entscheidet wer alles ausgelost wird. Würde von daher nichts ändern an der Taktik sonder nur ein anderes System gewählt.;30; ; ; ;99; ; ;1;4;99999998;99999998;7;Da ja bekanntlich die Eigenveranwortung bei uns Menschen sehr schlecht ist, muss ja jemand entscheiden. Die arbeit des Bundesrates ist seit das Covid so zentral ist nicht einfach. Massenüberwachung herscht seit jeher da ja eh jeder ein Handy in der Tasche;28; ; ; ;99; ; ; ;99999998; ; ; ;99999998; ; ; ;8;3;3;2;3;5;6;5;2;4;8;9;3;6;5;8;0;6;5;3;2;1;6;1;1;1;1;3;2;2;2;1;1;2;3;3;1;1;1;1;1;1;4;1;4;4;4;1;1;1;1;6;4;2;3;4;3;4;4;8;5;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;2;1;10;10;1;1;1;1;2;31;8;3;32;10;1;2;32;3;12;1;2;1.374095819;1.264308649;1.100359438
14874;20211128.77759.212;1956;99999998;99999998; ;1;2;1;8;8;8;8;8;8;8;8;8;8;8;3;2;99999998;4;99999998;6; ;99999998; ; ; ; ;99999998; ; ;Nel mondo lavorativo vi sono tanti lavori interessanti e pagati molto meno;22; ; ; ;99; ; ;1;4;99999998;99999998;10;Perché credo che il sistema attuale non permette di essere indipendenti, bisogna seguire le idee del partito.;32;30; ; ; ;99; ; ; ;99999998; ; ; ;99999998; ; ;1;4;99999998;99999998;10;Perché il vaccino è il solo a salvare l'umanità, e il green pass a salvare l'economia e la vita sociale.;26; ; ; ;99; ; ; ;99999998; ; ; ;99999998; ; ; ;10;5;3;6;5;10;8;3;5;5;10;10;3;3;7;8;0;10;5;1;1;1;4;1;2;2;2;4;1;4;2;2;2;2;2;2;4;4;4;1;1;1;2;1;4;4;4;3;1;3;1;6;4;1;4;2;3;7;10;10;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;9;2;1;10;3;2;2; ;2;99999998;33;7;3;33;98;1;3;99999998;99999998;7;1;2;0.02623422;0.027096033;0.022495419
14875;20211128.78987.212;1985;99999998;99999998; ;2;2;1;8;8;8;8;8;8;8;8;8;8;8;16;1;4;99999998;99999998;5; ;99; ; ; ; ; ; ; ; ;99999998; ; ; ;99999998; ; ;2;99999998;4;99999998;2; ;99999998; ; ; ; ;99999998; ; ;Ich finde, ein Richter sollte nicht durch Losentscheid gewählt werden.;30; ; ; ;99; ; ;2;99999998;4;99999998;10; ;99999998; ; ; ;99999998; ; ;Ich habe 0G. Mit diesem Gesetz können alle Einschränkungen verschärft werden. Ungeimfte werden diskriminiert und ausgeschlossen. Es sollte doch jedem selber überlassen sein sich impfen zu lassen. Einer Impfpflicht steht nun nicht mehr viel im Wege.;51;55; ; ;99; ; ; ;3;3;3;5;98;6;5;98;98;98;5;3;98;8;10;7;98;8;7;4;2;4;5;1;1;1;1;1;3;3;3;8;2;8;3;3;2;2;2;2;1;3;8;4;1;2;1;2;1;2;3;4;3;3;3;4;3;0;0;7;5;0;0;0;5;0;0;0;2;0;0;2;98;98;3;98;98;4;0;7;3;1;9;1;1;1;1;1;2;32;8;3;33;23;1;2;32;3;6;2;1;0.994398877;0.639218212;1.037833737
14876;20211128.70184.212;1942;99999998;99999998; ;1;2;1;8;8;8;8;8;8;8;8;8;8;8;17;2;99999998;2;99999998;8; ;99999998; ; ; ; ;99999998; ; ;Der Gegenvorschalg kommt automatisch zum ZUg, was sofortige Verbesserungen bringt und nicht ein lange dauerndes parlamentarisches Geplänkel erfrodert;42; ; ; ;99; ; ;2;99999998;4;99999998;8; ;99999998; ; ; ; ;99999998; ; ;Eine Richterwahl soll nicht eine Lotterie sein.;30; ; ;Auch wenn Richter neutra und gesetzeskonform urteilen soll(t)en, finde ich eine der Bevölkerungsstruktur entsprechende Auswahl angebracht;25; ; ;1;4;99999998;99999998;10;Die Hoffnung, dass endlich härtere Massnahmen ergriffen werden um die Pandemie zu bekämpfen.;21; ; ;Demokratie in Ehren!, aber bei diesem Problem braucht es eine klare Führung.;22; ; ; ;99999998; ; ; ;99999998; ; ; ;7;7;4;5;4;8;7;0;4;2;5;7;0;8;8;6;0;6;7;4;3;3;4;1;2;1;1;2;2;1;3;1;1;3;3;3;2;1;1;1;1;3;2;2;4;4;2;2;1;3;1;3;2;1;4;4;2;8;0;0;10;4;4;2;0;2;0;0;0;0;0;0;0;0;0;0;0;6;98;9;3;1;10;19;1;1; ;2;99999998;52;7;3;32;10;1;1;99999998;99999998;7;1;2;1.280595517;1.178278812;1.025485519
14878;20211128.71377.212;1951;99999998;99999998; ;2;3;1;8;8;8;8;8;8;8;8;8;8;8;16;1;4;99999998;99999998;8;Weil die Pflegfachleute arme Schweine sind und von unseren Politikern sträflich vernachlässigt werden.;58; ; ; ;Dass sich endlich was bewegt.;13; ; ; ;99999998; ; ; ;99999998; ; ;1;4;99999998;99999998;9;Das der Parteifilz endlich aufhören würde. Veterliwirtschaft.;31; ; ; ;Befangen- und Abhängigkeit der Richter.;30; ; ; ;99999998; ; ; ;99999998; ; ;1;4;99999998;99999998;9;Wieder frei bewegen.;30; ; ; ;99; ; ; ;99999998; ; ; ;99999998; ; ; ;5;0;3;5;0;7;3;8;0;5;4;3;2;98;9;3;0;3;4;2;2;3;3;1;1;1;1;1;3;4;4;1;1;1;1;1;4;4;4;1;1;2;2;1;3;3;2;3;1;3;1;6;3;3;2;2;2;6;0;1;3;1;6;1;0;1;1;0;0;0;0;5;0;0;0;0;0;5;0;5;4;1;10;2;1;1;1;1;2;22;7;3;33;22;1;2;97;7;6;3;2;1.423779828;2.0135587;1.231061336
14883;20211128.82706.212;1961;99999998;99999998; ;2;3;1;8;8;8;8;8;8;8;8;8;8;8;17;1;3;99999998;99999998;5;Etwas muss ja mal passieren. Die Pflege ist überlastet.;51; ; ; ; ;99; ; ; ;99999998; ; ; ;99999998; ; ;1;4;99999998;99999998;0;Es sollte Neutral bleiben. Nicht immer Vetter Wirtschaft.;20;22; ; ; ;99; ; ; ;99999998; ; ; ;99999998; ; ;2;99999998;4;99999998;10; ;99999998; ; ; ;99999998; ; ;Der Bundesrat sollte nicht über alles die Macht haben.;25; ; ; ;99; ; ; ;98;4;0;6;5;1;4;4;4;5;5;1;98;98;10;4;98;98;98;6;5;8;8;2;3;1;1;2;3;8;8;1;1;8;1;1;8;8;8;1;1;8;8;2;1;1;1;3;1;8;5;6;8;8;2;1;2;0;10;5;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;1;10;18;9;8; ;8;99999998;32;5;3;33;10;8;8;99999998;99999998;98;2;8;0.754866203;0.816709549;0.940413839
14888;20211128.82395.212;1956;99999998;99999998; ;1;1;1;8;8;8;8;8;8;8;8;8;8;8;16;1;3;99999998;99999998;10;Die jahrzehntelangen erfolglosen Versuche die Arbeitsbedingungen des Pflegepersonals zu verbessern.;52; ; ; ;Die Regelung via Bundesverfassung fand ich zu Beginn unpassend aber manchmal braucht es neue Wege.;13; ; ; ;99999998; ; ; ;99999998; ; ;2;99999998;4;99999998;6; ;99999998; ; ; ; ;99999998; ; ;Ich halte das Zufallsprinzip für nicht passend für dieses wichtige Amt, allerdings bin ich auch der Meinung, dass das Ganze von der Parteipolitik entflechtet werden sollte.;30; ; ; ;99; ; ;1;4;99999998;99999998;10;Ein klares Vertrauensvotum zu Gunsten des Bundesrates und seiner Massnahmen.;203; ; ;Ich halte das COVID-Zertifikat für einen wichtigen Teil in der Bekämpfung der COVID-19 Pandemie, wenn man kein totales Lockdown mehr will.;26; ; ; ;99999998; ; ; ;99999998; ; ; ;9;6;2;3;4;7;8;5;5;6;7;8;2;5;8;7;0;7;4;2;1;3;4;1;2;1;1;1;3;2;4;1;2;1;1;2;3;2;1;1;1;4;1;1;4;4;3;2;1;3;1;2;1;3;1;3;3;0;3;4;10;0;0;0;8;0;0;0;0;2;0;6;3;3;0;0;0;2;3;9;3;1;10;16;1;1;1;1;3;51;7;3;31;10;1;1;99999998;99999998;6;1;2;0.718143485;0.616668046;0.791103162
14890;20211128.79504.212;1993;99999998;99999998; ;2;2;1;8;8;8;8;8;8;8;8;8;8;8;5;1;4;99999998;99999998;6;Ich erhoffe mir bessere Bedingungen für das Pflegepersonal.  Ich erhoffe mir, dass Pflegende die den Beruf gerne ausüben, motiviert bleiben den Beruf auszuüben und nicht aufgrund von schlechten Löhnen, überforderung und Systemfehlern aus dem Beruf ausstei;27; ; ; ; ;99; ; ; ;99999998; ; ; ;99999998; ; ;2;99999998;2;99999998;3; ;99999998; ; ; ; ;99999998; ; ;Das die Richter*innen auf Lebensdauer gewählt werden.;37; ; ; ;99; ; ;2;99999998;2;99999998;10; ;99999998; ; ; ;99999998; ; ;Ich bin entäuschn von der Corona Politik. Ich erlebe die Schweiz in diesem Thema nicht als Demokrati. Der Rutsch richtig Überwachungsstaat finde ich beängstigend.  Ich wünsche mir einen Dialog mit dem Volk (mehr Partizipation).;24;57; ;Grund 1: Ich bin gegen einen Impfzwang. Solidarität der Gesellschaft ist wichtig. Menschenrechte auch (Recht auf den eigenen Körper).  Grund 2: Mir ist Gleichberechtigung ein Anliegen. Kostenpflichtige Tests führen zu indirektem Impfzwang. Dies ist eine v;58;55; ; ;7;98;3;5;98;6;5;98;98;6;3;3;98;5;98;5;98;6;2;2;8;3;3;1;1;2;1;8;4;2;4;2;3;8;2;8;8;2;1;1;2;8;8;2;1;3;1;2;1;3;1;4;2;8;8;3;1;0;0;0;6;3;0;3;3;1;0;2;0;8;6;2;4;3;1;0;0;6;0;6;2;2;10;5;1;2; ;2;99999998;51;6;3;32;21;1;4;52;3;8;2;1;1.838649385;1.923923301;3.022123501
14891;20211128.88922.212;1998;99999998;99999998; ;2;3;1;8;8;8;8;8;8;8;8;8;8;8;3;1;4;99999998;99999998;8;Le bien-être et la formation du personnel soignant;26; ; ; ; ;99; ; ; ;99999998; ; ; ;99999998; ; ;1;8;99999998;99999998;2; ;99; ; ; ; ; ; ; ; ;99999998; ; ; ;99999998; ; ;2;99999998;4;99999998;10; ;99999998; ; ; ;99999998; ; ;La durée de l'acceptation;12; ; ;Le pass obligatoire;55; ; ; ;6;7;4;4;5;7;6;4;7;5;8;3;5;5;6;6;5;7;6;2;4;4;3;1;1;1;2;1;2;2;4;2;2;2;8;8;2;2;2;1;1;4;3;4;2;2;1;3;1;3;3;2;8;3;8;3;3;5;8;7;3;4;8;8;1;1;1;5;4;1;2;2;2;2;4;3;2;3;1;5;2;1;6;3;1;2; ;2;99999998;33;3;99999998;33;23;1;2;32;3;6;3;1;0.577688246;0.615636397;0.67025778
14894;20211128.71658.212;1966;99999998;99999998; ;2;2;1;8;8;8;8;8;8;8;8;8;8;8;16;1;4;99999998;99999998;10; ;99; ; ; ; ; ; ; ; ;99999998; ; ; ;99999998; ; ;2;99999998;4;99999998;5; ;99999998; ; ; ; ;99999998; ; ; ;99; ; ; ; ; ; ;2;99999998;4;99999998;10; ;99999998; ; ; ;99999998; ; ; ;99; ; ; ; ; ; ; ;5;10;10;5;5;8;5;10;10;5;5;2;5;8;10;10;5;10;5;3;1;6;9;1;1;1;1;1;1;1;2;8;1;1;2;2;1;2;1;1;1;3;1;3;1;1;1;8;8;8;1;4;4;8;8;1;2;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;1;10;16;1;1;2;1;2;51;1;99999998;11;10;1;1;99999998;99999998;5;1;2;1.010785026;0.867958618;0.772640434
14895;20211128.72131.212;2002;99999998;99999998; ;2;2;2;1;0;0;0;0;0;0;0;0;0;0;17;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ; ; ;7;7;5;4;4;8;8;9;8;8;6;5;2;6;9;5;2;6;2;2;5;1;3;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;8;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;8;9;1;1; ;2;99999998;21;4;99999998;99999998;10;99999998;4;33;3;14;2;2;2.103435642;2.109386542;2.093018973
14897;20211128.79132.212;1942;99999998;99999998; ;1;2;1;8;8;8;8;8;8;8;8;8;8;8;1;2;99999998;4;99999998;9; ;99999998; ; ; ; ;99999998; ; ;Par principe, plutôt refuser les initiatives Dans ce cas, j'étais contre l'uniformisation des salaires sur le plan fédéral;51; ; ;vu le sujet et le contexte (pandémie), j'ai imaginé que le OUI l'emporterait. Donc j'ai encore moins hésité à voter NON;19; ; ;1;2;99999998;99999998;4;La décision aléatoire du choix me parait plus indépendante que celle basée sur la force et l'importance des partis politiques;30; ; ; ; ;99; ; ; ;99999998; ; ; ;99999998; ; ;1;4;99999998;99999998;8;Faire confiance à nos autorités fédérales;203; ; ;le bon sens pour une lutte commune contre ce virus;33; ; ; ;99999998; ; ; ;99999998; ; ; ;9;8;6;3;8;8;8;4;9;4;9;9;1;9;9;8;2;8;8;4;3;4;2;1;2;1;1;1;2;1;3;2;2;2;1;1;2;3;3;1;1;1;4;1;3;2;3;2;1;3;1;6;8;1;8;2;2;3;7;7;7;3;2;1;0;2;1;0;0;0;0;0;98;98;98;98;98;3;1;9;4;1;9;1;1;1;1;1;6;51;7;1;12;10;1;3;99999998;99999998;3;3;7;0.074406962;0.081919538;0.079985543
14898;20211128.70737.212;1969;99999998;99999998; ;1;1;1;8;8;8;8;8;8;8;8;8;8;8;1;2;99999998;4;99999998;5; ;99999998; ; ; ; ;99999998; ; ;Schnellere Umsetzung des Gegenvorschlags und eine einzelne Berufsgruppe gehört nicht in die Bundesverfassung;42;52; ; ;99; ; ;2;99999998;4;99999998;7; ;99999998; ; ; ; ;99999998; ; ;Keine Richter auf gut Glück;31; ; ;Die Parteien nehmen die Verantwortung wahr geeignete Kandidaten vorzuschlagen;21;24; ;1;2;99999998;99999998;10;Auch wenn ich grundsätzlich Freiheit vor Sicherheit stelle, war es für mich aus Solidaritätsgründen wichtig JA zu stimmen;44; ; ;Eigennutz war auch wichtig, um ein gewisses Mass an Freiheit zu behalten;26; ; ; ;99999998; ; ; ;99999998; ; ; ;4;4;5;1;6;6;8;0;6;0;3;5;3;7;8;5;2;4;9;4;4;4;6;2;1;2;2;2;1;1;3;1;1;4;4;4;1;1;1;8;1;2;1;2;3;3;3;8;1;3;1;5;2;2;4;4;3;6;0;1;0;5;2;0;4;5;2;0;7;2;0;1;5;4;4;4;2;4;2;9;2;2;10;1;1;1;1;1;3;32;1;99999998;12;10;1;1;99999998;99999998;12;2;2;0.877678332;0.9332539;0.920344782
14901;20211128.79114.212;1979;99999998;99999998; ;1;2;8;8;8;8;8;8;8;8;8;8;8;8;11;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ; ; ;6;5;5;4;5;5;5;4;5;6;4;4;5;8;8;6;6;6;5;1;1;6;1;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;8;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;6;19;2;2;5;1;3;97;3;99999998;98;10;2;1;99999998;99999998;4;2;1;1.03792589;1.03792589;1.03792589
14905;20211128.70298.212;1989;99999998;99999998; ;1;1;1;8;8;8;8;8;8;8;8;8;8;8;16;1;2;99999998;99999998;6;Viele Pflegende geben den Beruf auf. Offensichtlich müssen die Arbeitsbedingungen verbessert werden. Der Gegenvorschlag hätte diesen Umstand kaum berpcksichtigt und nur mehr finanzielle Mittel für die Ausbildung zur Verfügung gestellt. Wichtiger sind aber;43; ; ; ; ;99; ; ; ;99999998; ; ; ;99999998; ; ;2;99999998;2;99999998;2; ;99999998; ; ; ; ;99999998; ; ;Es scheint mir transparenter, wenn die Richter klar sagen, welche politische Meinung sie vertreten. Das ist jetzt ja der Fall. Bei Annahme der Initiative wäre die politische Meinung der Richter wohl unklar. .;26;28; ;Eine Auslosung ist mir suspekt. Eine Wahl durchs 246-köpfige Parlament erscheint mir wenigstens demokratisch und es gibt eine Art Kontrolle.;91; ; ;1;4;99999998;99999998;9;Ich finde das Gesetz verhältnismässig und gut. Es regelt verschiedene Bereiche im Umgang mit der Pandemie.;23; ; ; ;99; ; ; ;99999998; ; ; ;99999998; ; ; ;8;7;5;6;0;7;5;8;2;9;7;7;3;6;6;7;0;7;7;4;9;5;1;1;8;2;1;2;3;2;4;1;2;2;3;1;2;2;1;1;1;1;2;1;4;3;3;3;1;3;1;4;2;8;3;3;2;3;3;0;10;3;1;1;1;3;0;1;0;0;0;0;1;0;3;1;0;7;2;8;3;1;9;16;1;1;2;1;3;52;3;99999998;32;21;1;3;99999998;99999998;10;1;1;0.499460676;0.467841014;0.461381454
14906;20211128.76716.212;1939;99999998;99999998; ;1;2;1;8;8;8;8;8;8;8;8;8;8;8;17;1;4;99999998;99999998;8;Horaire de travail - manque de personnel fomré à l'étranger;25; ; ; ; ;99; ; ; ;99999998; ; ; ;99999998; ; ;2;99999998;4;99999998;6; ;99999998; ; ; ; ;99999998; ; ;Je fais confiance aus système actuel;21; ; ; ;99; ; ;1;4;99999998;99999998;10; ;99; ; ; ; ; ; ; ;99999998; ; ; ;99999998; ; ; ;9;8;5;5;5;7;6;1;5;2;7;7;2;8;8;8;0;8;4;3;3;3;3;1;1;1;1;2;2;2;3;1;1;3;3;3;3;1;1;1;1;2;4;2;3;3;2;2;1;3;1;5;2;2;3;8;3;0;0;0;10;0;0;5;0;0;0;0;0;0;0;0;98;98;98;98;98;5;98;9;4;1;10;2;1;1;2;1;2;97;7;3;32;10;1;1;99999998;99999998;7;1;2;0.63140333;0.870109892;0.690982282
14909;20211128.76669.212;1969;99999998;99999998; ;2;3;1;8;8;8;8;8;8;8;8;8;8;8;16;1;4;99999998;99999998;5; ;99; ; ; ; ; ; ; ; ;99999998; ; ; ;99999998; ; ;1;8;99999998;99999998;5; ;99; ; ; ; ; ; ; ; ;99999998; ; ; ;99999998; ; ;1;4;99999998;99999998;5; ;99; ; ; ; ; ; ; ;99999998; ; ; ;99999998; ; ; ;5;5;3;2;3;7;5;4;4;4;5;5;2;5;7;5;2;5;5;5;9;3;5;1;1;1;1;1;1;1;3;2;3;8;8;8;8;8;8;1;1;2;2;2;2;2;8;3;1;3;1;4;1;3;8;8;3;1;3;4;5;2;2;1;3;0;0;0;2;1;4;0;2;2;1;1;1;1;0;5;3;1;10;16;1;1; ;2;99999998;33;8;3;33;10;8;2;52;7;9;1;2;0.170160909;0.21247235;0.176396834
14911;20211128.84493.212;1992;99999998;99999998; ;8;8;8;8;8;8;8;8;8;8;8;8;8;8;99;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98;9;9;9;9;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;8;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;98;16;9;8; ;8;99999998;98;98;99999998;99999998;98;99999998;8;99999998;99999998;15;8;8;1.500233807;1.500233807;1.500233807
14912;20211128.76082.212;1952;99999998;99999998; ;2;2;1;8;8;8;8;8;8;8;8;8;8;8;1;2;99999998;2;99999998;7; ;99999998; ; ; ; ;99999998; ; ;Pour ne pas créer un précédent;57; ; ; ;99; ; ;2;99999998;4;99999998;6; ;99999998; ; ; ; ;99999998; ; ;On ne peut pas mettre des juges par tirage au sort;30; ; ; ;99; ; ;1;4;99999998;99999998;8;J'avois déjà voté oui la première fois;17; ; ; ;99; ; ; ;99999998; ; ; ;99999998; ; ; ;8;8;7;4;6;8;8;5;6;4;7;7;5;5;7;7;4;8;7;3;4;5;4;2;2;2;2;2;1;1;2;1;1;3;3;3;2;2;2;1;2;2;3;3;3;3;8;2;1;3;1;4;3;2;3;3;3;3;98;5;5;7;7;4;5;7;1;1;5;1;2;6;5;5;4;4;2;5;4;8;2;2;10;1;1;1;1;1;5;33;7;3;33;22;2;2;32;98;9;1;2;0.978828921;1.069702003;1.052215552
14918;20211128.81762.212;1975;99999998;99999998; ;2;1;1;8;8;8;8;8;8;8;8;8;8;8;3;1;4;99999998;99999998;10; ;99; ; ; ; ; ; ; ; ;99999998; ; ; ;99999998; ; ;2;99999998;1;99999998;3; ;99999998; ; ; ; ;99999998; ; ; ;99; ; ; ; ; ; ;2;99999998;4;99999998;5; ;99999998; ; ; ;99999998; ; ; ;99; ; ; ; ; ; ; ;8;8;10;6;9;9;8;5;8;6;5;5;5;8;10;4;4;10;5;2;3;4;4;1;1;1;1;1;2;2;4;2;8;2;2;2;2;2;2;1;1;3;2;3;2;1;1;3;8;3;1;4;2;4;8;8;3;7;9;10;8;10;7;6;8;6;2;6;7;5;98;10;3;6;5;3;8;10;3;10;1;1;10;3;1;1; ;2;99999998;31;3;99999998;33;22;2;2;32;3;11;1;2;0.144895438;0.145050546;0.171560157
