CODERESP,SECURITYID,BIRTHYEARR,CONTROL1,CONTROL3,CONTROL3@,S11,POLINT,PART,NONVOTE_01,NONVOTE_02,NONVOTE_03,NONVOTE_04,NONVOTE_05,NONVOTE_06,NONVOTE_07,NONVOTE_08,NONVOTE_09,NONVOTE_10,NONVOTE_98,PARTY15,VOTE1,VOTE1A,VOTE1B,VOTE1C,IMPORTANCE1,REASON1ACC1_01,REASON1ACC1_02,REASON1ACC1,REASON2ACC1_01,REASON2ACC1,REASON1DEN1_01,REASON1DEN1_02,REASON1DEN1_03,REASON1DEN1,REASON2DEN1_01,REASON2DEN1_02,REASON2DEN1_03,REASON2DEN1,VOTE2,VOTE2A,VOTE2B,VOTE2C,IMPORTANCE2,REASON1ACC2_01,REASON1ACC2_02,REASON1ACC2_03,REASON1ACC2,REASON2ACC2_01,REASON2ACC2_02,REASON2ACC2_03,REASON2ACC2,REASON1DEN2_01,REASON1DEN2_02,REASON1DEN2_03,REASON1DEN2,REASON2DEN2_01,REASON2DEN2_02,REASON2DEN2_03,REASON2DEN2,VOTE3,VOTE3A,VOTE3B,VOTE3C,IMPORTANCE3,REASON1ACC3_01,REASON1ACC3_02,REASON1ACC3_03,REASON1ACC3,REASON2ACC3_01,REASON2ACC3_02,REASON2ACC3_03,REASON2ACC3,REASON1DEN3_01,REASON1DEN3_02,REASON1DEN3_03,REASON1DEN3_04,REASON1DEN3_05,REASON1DEN3,REASON2DEN3_01,REASON2DEN3_02,REASON2DEN3_03,REASON2DEN3,VOTE4,VOTE4A,VOTE4B,VOTE4C,IMPORTANCE4,REASON1ACC4_01,REASON1ACC4_02,REASON1ACC4_03,REASON1ACC4_04,REASON1ACC4,REASON2ACC4_01,REASON2ACC4_02,REASON2ACC4_03,REASON2ACC4,REASON1DEN4_01,REASON1DEN4_02,REASON1DEN4_03,REASON1DEN4_04,REASON1DEN4,REASON2DEN4_01,REASON2DEN4_02,REASON2DEN4_03,REASON2DEN4_04,REASON2DEN4,TRUST_1,TRUST_2,TRUST_3,TRUST_5,TRUST_6,TRUST_8,TRUST_9,TRUST_12,TRUST_15,TRUST_23,TRUST_24,TRUST_33,TRUST_41,TRUST_43,TRUST_44,TRUST_45,TRUST_46,TRUST_47,TRUST_48,TRUST_49,TRUST_50,LRSP,VALUE3,VALUE5,VALUE8,VALUE10,VALUE11,VALUE15,DIFFICUL1,DECTIME1,ARGU1_1,ARGU1_2,ARGU1_3,ARGU1_4,ARGU1_5,ARGU1_6,DIFFICUL2,DECTIME2,ARGU2_1,ARGU2_2,ARGU2_3,ARGU2_4,ARGU2_5,ARGU2_6,DIFFICUL3,DECTIME3,ARGU3_1,ARGU3_2,ARGU3_3,ARGU3_4,ARGU3_5,ARGU3_6,DIFFICUL4,DECTIME4,ARGU4_1,ARGU4_2,ARGU4_3,ARGU4_4,ARGU4_5,ARGU4_6,COVID1A,COVID1B,COVID1C,COVID1D,ONLINE,MEDIAUSE_1,MEDIAUSE_2,MEDIAUSE_3,MEDIAUSE_4,MEDIAUSE_5,MEDIAUSE_6,MEDIAUSE_7,MEDIAUSE_8,MEDIAUSE_9,MEDIAUSE_10,MEDIAUSE_11,MEDIAUSE_12,MEDIAUSE_13,MEDIAUSE_14,MEDIAUSE_15,MEDIAUSE2_1,MEDIAUSE2_2,MEDIAUSE2_3,MEDIAUSE2_4,MEDIAUSE2_5,MEDIAUSE2_6,MEDIAUSE2_7,MEDIAUSE2_8,DISCUS,VOTEWIE,PART2,MEDKONS_1,MEDKONS_2,MEDKONS_3,MEDKONS_4,MEDKONS_5,MEDKONS_6,MEDKONS_7,MEDKONS_8,MEDKONS_9,MEDKONS_10,MEDKONS_11,MEDKONS_12,MEDNR_1,MEDNR_2,MEDNR_3,MEDNR_4,MEDNR_5,MEDNR_6,MEDNR_7,MEDNR_8,MEDNR_9,MEDNR_10,MEDNR_11,MEDNR_12,MEDNR_13,MEDNR_14,MEDNR_15,MEDNR_16,MEDNR_17,MEDNR_18,MEDNR_19,MEDNR_20,MEDNR_21,MEDNR_22,MEDNR_23,MEDNR_24,MEDNR_25,MEDNR_26,MEDNR_27,MEDNR_28,MEDNR_29,MEDNR_30,MEDNR_31,MEDNR_32,MEDNR_33,MEDNR_34,MEDHAUPT,PARTYA,CITIZENREPA,ORIGINPARENTS,CONFESSD,CONFESSR,CULT,EDUC,ACTI,ACTIPREV,S17JOBPOSITION,WORKLOAD,S17SECTOR,MAINEARNER,EDUCMAIN,ACTIMAIN,INCOME,INCOMEPRECARIAT,HABITAT,GEWVORL1,GEWVORL2,GEWVORL3,GEWVORL4
16632,20220213.13011.213,1974,99999998,99999998, ,1,3,1,8,8,8,8,8,8,8,8,8,8,8,17,1,4,99999998,99999998,5,32, ,Stimolare la ricerca alternativa senza sofferenze inutili sugli animali.,98, ,99999998, , , ,99999998, , , ,1,4,99999998,99999998,10,46, , ,"Ho espresso questo voto per dare un segnale forte sulle mie idee riguardo al fumo. Il fumo dovrebbe trovare sempre meno seguaci e sostenitori. Non mi disturba se una persona fuma nel suo ambito, ma non deve condizionare con il suo comportamento e la sua ""produzione di fumo"" che il fumo non lo vuole. Visto che il fumo é una sostanza che si diffonde nell'aria, é facile che raggiunga anche i non fumatori e dunque non rientra solo nell'ambito della propria sfera privata, ma ne condiziona anche l'ambiente esterno alla propria persona.",46, , ,"Si, come detto il disturbo creato ai non fumatori é una motivazione che ingloba il mio voto.",99999998, , , ,99999998, , , ,2,99999998,8,99999998,5,99999998, , , ,99999998, , , ,25, , , , ,Mancato finanziamento alla Confederazione,99, , , ,1,2,99999998,99999998,6,26, , , ,Aiutare e sostenere una informazione importante per la popolazione,99, , , ,99999998, , , , ,99999998, , , , ,5,5,4,3,3,4,5,5,2,6,6,2,4,4,0,3,3,0,4,4,4,6,8,3,5,3,6,2,1,1,2,3,2,4,8,4,1,1,1,3,1,4,3,3,2,3,3,3,2,2,2,2,2,2,3,2,8,3,3,2,3,1,2,2,3,5,5,6,7,3,5,2,5,1,3,0,1,3,0,1,0,0,0,0,0,3,0,7,2,1,5,4,1,2,2,1,5,2,5,4,4,5,2,99999998,99999998,99999998,99999998,99999998,0,4,0,0,99999998,99999998,99999998,99999998,99999998,99999998,0,0,0,99999998,99999998,99999998,99999998,99999998,0,3,5,99999998,99999998,99999998,1,99999998,1,5,3,6,16,1,1,8, ,99999998,52,1,99999998,12,10,1,1,99999998,99999998,8,1,1,.478681283949638,.759569650868796,.346813705471226,.326684897583041
16633,20220213.29751.213,1939,99999998,99999998, ,1,1,1,8,8,8,8,8,8,8,8,8,8,8,2,2,99999998,4,99999998,10,99999998, , ,99999998, ,31, , ,La svizzera non può rinunciare alla ricerca,99, , , ,1,4,99999998,99999998,10,22, , ,I giovani non devono essere influenzati dalla pubblicità,99, , , ,99999998, , , ,99999998, , , ,2,99999998,8,99999998,6,99999998, , , ,99999998, , , ,99, , , , , , , , , ,1,4,99999998,99999998,10,33, , , ,Libertà di pensiero,99, , , ,99999998, , , , ,99999998, , , , ,7,9,5,5,8,5,5,8,8,3,9,98,0,98,2,8,8,2,7,9,8,5,4,5,3,5,4,1,1,1,4,4,4,1,1,3,1,1,1,2,1,4,2,3,2,2,8,8,8,8,8,8,1,1,1,2,1,3,3,3,1,1,1,1,2,10,98,6,8,2,2,2,0,10,9,0,0,0,0,0,98,0,98,0,0,98,98,98,3,1,10,5,98,98,98,2,1,1,4,5,1,1,1,99999998,99999998,99999998,99999998,99999998,98,98,5,0,99999998,99999998,99999998,99999998,99999998,99999998,2,0,0,99999998,99999998,99999998,99999998,99999998,98,0,0,99999998,99999998,99999998,5,99999998,98,5,98,98,3,1,2,1,1,2,51,7,3,32,10,1,1,99999998,99999998,6,2,2,.259951940805399,.138622762498028,.250576786839379,.236033497678775
16634,20220213.15894.213,1970,99999998,99999998, ,1,2,2,0,0,0,1,0,0,0,0,0,0,0,7,99999998,99999998,99999998,99999998,99999998,99999998, , ,99999998, ,99999998, , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , ,99999998, , , ,99999998, , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , , ,99999998, , , ,99999998, , , , ,99999998, , , , ,10,7,5,4,10,0,4,5,6,6,0,10,4,5,5,5,5,0,5,7,5,10,3,1,6,6,4,1,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,7,1,1,1,1,1,5,1,1,1,1,2,1,99999998,99999998,99999998,99999998,99999998,0,0,0,0,99999998,99999998,99999998,99999998,99999998,99999998,0,0,0,99999998,99999998,99999998,99999998,99999998,0,0,5,99999998,99999998,99999998,0,99999998,0,0,0,6,7,2,2,2, ,99999998,32,3,99999998,33,22,2,1,99999998,99999998,3,2,1,.649597093967226,.64944460011802,.650417643775991,.650020735863937
16636,20220213.11434.213,1939,99999998,99999998, ,1,2,2,0,0,0,1,0,0,0,0,0,0,0,16,99999998,99999998,99999998,99999998,99999998,99999998, , ,99999998, ,99999998, , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , ,99999998, , , ,99999998, , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , , ,99999998, , , ,99999998, , , , ,99999998, , , , ,5,5,2,2,8,5,3,5,5,3,5,5,5,2,0,3,2,0,2,3,5,3,1,3,1,1,6,2,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,7,2,1,2,1,2,3,3,4,1,4,3,1,99999998,99999998,99999998,99999998,99999998,0,2,0,0,99999998,99999998,99999998,99999998,99999998,99999998,0,0,0,99999998,99999998,99999998,99999998,99999998,0,3,0,99999998,99999998,99999998,0,99999998,0,4,0,10,2,1,1,2, ,99999998,60,7,7,99999998,10,99999998,1,99999998,99999998,7,1,2,.838327470904274,.838130672328479,.839386418754135,.838874195394172
16637,20220213.29868.213,1952,99999998,99999998, ,1,2,2,0,0,0,1,0,0,0,0,0,0,0,99,99999998,99999998,99999998,99999998,99999998,99999998, , ,99999998, ,99999998, , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , ,99999998, , , ,99999998, , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , , ,99999998, , , ,99999998, , , , ,99999998, , , , ,5,5,5,5,10,0,5,5,5,10,10,10,10,5,0,5,5,5,5,10,5,5,6,6,1,6,1,1,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,98,1,5,1,3,1,5,1,4,5,4,5,1,99999998,99999998,99999998,99999998,99999998,0,5,0,5,99999998,99999998,99999998,99999998,99999998,99999998,4,0,0,99999998,99999998,99999998,99999998,99999998,0,0,5,99999998,99999998,99999998,5,99999998,0,5,0,9,15,2,2,1,2,2,21,7,5,99999998,10,99999998,3,99999998,99999998,4,2,1,.913995385424687,.913780823697465,.915149914510004,.914591457578123
16638,20220213.19051.213,1946,99999998,99999998, ,1,2,1,8,8,8,8,8,8,8,8,8,8,8,2,3,99999998,99999998,8,3,99999998, , ,99999998, ,99999998, , , ,99999998, , , ,3,99999998,99999998,1,7,99999998, , , ,99999998, , , ,99999998, , , ,99999998, , , ,3,99999998,99999998,8,6,99999998, , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,1,4,99999998,99999998,6,26, , , ,Per favorire tutte le fonti di informazione.,99, , , ,99999998, , , , ,99999998, , , , ,7,8,5,7,9,5,6,8,7,7,8,8,2,7,5,7,6,5,5,9,8,3,6,5,4,5,5,4,2,2,2,2,2,2,2,3,1,1,1,1,1,1,2,4,2,2,3,3,3,3,3,3,1,1,3,2,2,3,2,2,2,8,8,2,3,2,2,5,5,2,3,2,2,2,5,98,2,2,5,2,3,5,5,3,2,5,2,7,2,1,9,5,3,3,2,5,3,3,4,5,3,3,2,99999998,99999998,99999998,99999998,99999998,0,5,2,1,99999998,99999998,99999998,99999998,99999998,99999998,1,0,1,99999998,99999998,99999998,99999998,99999998,1,5,1,99999998,99999998,99999998,4,99999998,1,4,1,98,2,1,1,2, ,99999998,32,3,99999998,32,10,1,2,31,1,11,1,2,.781776551331712,.782013118359888,.780503416597762,.654412081465668
16641,20220213.29399.213,1950,99999998,99999998, ,1,1,1,8,8,8,8,8,8,8,8,8,8,8,17,2,99999998,4,99999998,10,99999998, , ,99999998, ,12, , ,Irragionevole,99, , , ,2,99999998,4,99999998,1,99999998, , , ,99999998, , , ,52, , ,Per gli adolescenti vale il principio: se una cosa è proibita la faccio,99, , , ,2,99999998,3,99999998,5,99999998, , , ,99999998, , , ,90, , , , ,Il miliardo d'incasso della confederazione,99, , , ,2,99999998,4,99999998,5,99999998, , , , ,99999998, , , ,20, , , ,"No ad aiuti a pioggia, cioè no aiuti indisciminati",99, , , , ,5,5,5,5,10,4,7,8,10,4,10,10,3,8,5,10,8,1,8,10,8,5,4,5,3,5,2,3,1,1,2,3,4,2,1,2,1,2,2,2,2,1,1,2,1,2,2,2,2,3,2,1,2,2,2,3,3,2,1,2,1,1,3,3,2,10,8,10,5,5,5,2,0,10,2,0,0,0,0,0,2,1,0,0,0,0,0,5,2,1,10,5,1,1,2,2,1,2,4,5,4,1,1,99999998,99999998,99999998,99999998,99999998,5,0,0,0,99999998,99999998,99999998,99999998,99999998,99999998,1,1,1,99999998,99999998,99999998,99999998,99999998,5,0,0,99999998,99999998,99999998,4,99999998,4,4,0,98,1,1,1,2, ,99999998,52,1,99999998,31,10,3,1,99999998,99999998,12,1,2,.0946055704019978,.0732386744138227,.0911936251562195,.123896055802882
16644,20220213.18713.213,1970,99999998,99999998, ,1,2,1,8,8,8,8,8,8,8,8,8,8,8,4,8,99999998,99999998,99999998,98,99999998, , ,99999998, ,99999998, , , ,99999998, , , ,8,99999998,99999998,99999998,98,99999998, , , ,99999998, , , ,99999998, , , ,99999998, , , ,8,99999998,99999998,99999998,98,99999998, , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,8,99999998,99999998,99999998,98,99999998, , , , ,99999998, , , ,99999998, , , , ,99999998, , , , ,9,9,7,6,7,6,6,7,7,7,7,5,5,6,4,6,5,6,6,7,7,8,2,5,5,2,8,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,8,8,9,5,1,4,1,4,3,2,4,5,1,1,1,99999998,99999998,99999998,99999998,99999998,5,5,0,0,99999998,99999998,99999998,99999998,99999998,99999998,0,0,2,99999998,99999998,99999998,99999998,99999998,0,0,2,99999998,99999998,99999998,1,99999998,1,4,1,98,19,2,2,1,2,4,51,3,99999998,32,10,1,1,99999998,99999998,9,1,2,.0521907940728037,.0522065871034733,.0521058005889069,.0521469078245079
16645,20220213.16046.213,1990,99999998,99999998, ,1,4,2,0,0,0,0,0,0,0,0,0,1,0,16,99999998,99999998,99999998,99999998,99999998,99999998, , ,99999998, ,99999998, , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , ,99999998, , , ,99999998, , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , , ,99999998, , , ,99999998, , , , ,99999998, , , , ,10,10,6,6,10,5,5,8,8,10,6,9,5,8,6,8,6,4,5,5,5,98,9,5,3,4,3,4,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,2,2,3,4,1,2,3,4,3,5,4,5,3,99999998,99999998,99999998,99999998,99999998,0,3,0,2,99999998,99999998,99999998,99999998,99999998,99999998,2,2,3,99999998,99999998,99999998,99999998,99999998,1,3,4,99999998,99999998,99999998,2,99999998,3,2,3,9,16,1,2,2, ,99999998,40,3,99999998,33,10,1,1,99999998,99999998,4,2,2,.396526803718573,.396433718482857,.397027683411513,.396785403039266
16648,20220213.10257.213,1952,99999998,99999998, ,1,2,1,8,8,8,8,8,8,8,8,8,8,8,17,1,2,99999998,99999998,9,23, ,"Mancanza di trasparenza, informazioni sulle reali condizioni degli animali durante le sperimentazioni",99, ,99999998, , , ,99999998, , , ,1,4,99999998,99999998,10,25, , ,Sonio stato fumatore in giovane età e ho dunque provato su me stesso i danni del tabacco e le enormi fatiche per riuscire a smettere. Non fumo più da 40 anni.,99, , , ,99999998, , , ,99999998, , , ,1,4,99999998,99999998,8,43, , ,Balzello medievale,99, , , ,99999998, , , , , ,99999998, , , ,1,4,99999998,99999998,10,21,25, , ,"Sono ticinese e vivo in Ticino, zona periferica, per cui un'informazione seria, accurata e diversificata è fondamentale per creare e/o consolidare opinioni e conoscenze solide ed oggettive",99, , , ,99999998, , , , ,99999998, , , , ,9,8,5,5,10,4,5,8,8,8,5,10,2,9,0,10,5,0,5,5,8,4,1,5,1,6,5,1,1,1,2,1,2,3,3,3,1,1,1,1,1,4,3,4,1,1,1,2,1,3,4,4,1,1,1,2,1,4,4,4,1,1,1,1,2,10,9,10,8,5,0,5,0,3,8,9,0,0,7,0,0,0,0,0,0,5,0,6,2,1,10,5,1,4,2,2,3,5,4,5,1,1,1,99999998,99999998,99999998,99999998,99999998,5,0,0,0,99999998,99999998,99999998,99999998,99999998,99999998,1,0,1,99999998,99999998,99999998,99999998,99999998,0,0,0,99999998,99999998,99999998,5,99999998,0,3,0,98,5,1,1,1,2,3,52,7,3,33,10,2,1,99999998,99999998,7,1,2,.0293861029735749,.0466297570522543,.0280855387028891,.0200550896017422
16649,20220213.23829.213,1973,99999998,99999998, ,1,2,1,8,8,8,8,8,8,8,8,8,8,8,3,8,99999998,99999998,99999998,5,99999998, , ,99999998, ,99999998, , , ,99999998, , , ,8,99999998,99999998,99999998,5,99999998, , , ,99999998, , , ,99999998, , , ,99999998, , , ,8,99999998,99999998,99999998,5,99999998, , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,8,99999998,99999998,99999998,8,99999998, , , , ,99999998, , , ,99999998, , , , ,99999998, , , , ,3,2,4,2,5,4,2,2,2,2,4,0,5,2,0,2,0,0,2,5,4,3,3,3,3,8,8,8,1,1,8,8,4,4,8,8,1,1,8,8,8,2,8,2,1,1,2,2,8,8,2,2,1,1,8,2,8,2,4,8,1,1,1,1,3,3,3,3,5,0,3,0,5,0,2,0,0,0,0,2,0,0,0,0,2,5,0,5,3,1,10,4,3,3,2,3,4,3,4,4,3,2,2,99999998,99999998,99999998,99999998,99999998,98,98,98,98,99999998,99999998,99999998,99999998,99999998,99999998,98,98,98,99999998,99999998,99999998,99999998,99999998,98,98,98,99999998,99999998,99999998,98,99999998,98,98,98,9,3,1,1,2, ,99999998,51,3,99999998,33,10,2,1,99999998,99999998,98,1,8,.0685104393783539,.0685311707638313,.0683988691095065,.0684528302500234
16650,20220213.15051.213,1949,99999998,99999998, ,1,1,1,8,8,8,8,8,8,8,8,8,8,8,2,2,99999998,2,99999998,5,99999998, , ,99999998, ,92, , ,condividevo le ragioni degli oppositori,99, , , ,1,4,99999998,99999998,10,12, , ,condividevo le ragioni del si,99, , , ,99999998, , , ,99999998, , , ,2,99999998,4,99999998,8,99999998, , , ,99999998, , , ,92, , , , ,condividevo le ragioni degli oppositori,99, , , ,1,4,99999998,99999998,9,12, , , ,condividevo le ragioni del si,99, , , ,99999998, , , , ,99999998, , , , ,5,5,6,4,8,8,5,7,3,6,7,7,4,4,0,5,6,3,0,7,6,0,1,2,2,1,6,1,1,2,2,2,3,2,2,2,1,1,1,1,1,4,4,4,1,1,3,4,3,1,2,1,1,1,2,3,1,3,4,4,1,1,1,1,3,8,7,5,8,0,0,0,7,5,0,0,0,0,7,8,5,0,0,0,0,5,0,7,3,1,10,5,3,5,2,3,5,5,4,4,5,2,1,99999998,99999998,99999998,99999998,99999998,0,5,0,0,99999998,99999998,99999998,99999998,99999998,99999998,0,0,1,99999998,99999998,99999998,99999998,99999998,0,5,5,99999998,99999998,99999998,3,99999998,0,4,0,98,2,1,2,2, ,99999998,52,7,3,32,10,2,3,99999998,99999998,6,1,2,.259951940805399,.138622762498028,.250576786839379,.236033497678775
16652,20220213.25193.213,1981,99999998,99999998, ,1,3,2,0,0,0,0,0,1,0,0,0,0,0,16,99999998,99999998,99999998,99999998,99999998,99999998, , ,99999998, ,99999998, , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , ,99999998, , , ,99999998, , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , , ,99999998, , , ,99999998, , , , ,99999998, , , , ,10,10,5,5,5,5,5,5,10,5,5,5,5,2,5,5,1,5,3,10,5,98,1,1,1,1,6,1,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,5,1,1,1,1,1,5,1,5,5,5,5,5,99999998,99999998,99999998,99999998,99999998,0,0,0,0,99999998,99999998,99999998,99999998,99999998,99999998,0,0,0,99999998,99999998,99999998,99999998,99999998,0,0,0,99999998,99999998,99999998,5,99999998,5,5,5,8,16,2,2,2, ,99999998,32,3,99999998,33,10,1,1,99999998,99999998,4,2,1,.682474298480808,.682314086660703,.683336377699305,.682919381608412
16656,20220213.27407.213,1988,99999998,99999998, ,1,3,2,0,0,0,1,0,0,0,0,0,0,0,17,99999998,99999998,99999998,99999998,99999998,99999998, , ,99999998, ,99999998, , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , ,99999998, , , ,99999998, , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , , ,99999998, , , ,99999998, , , , ,99999998, , , , ,7,7,6,3,6,8,5,6,5,6,6,5,5,4,1,6,4,1,5,7,3,5,3,2,3,2,2,2,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,5,1,1,1,1,3,1,1,4,3,4,3,2,99999998,99999998,99999998,99999998,99999998,0,0,0,0,99999998,99999998,99999998,99999998,99999998,99999998,0,0,0,99999998,99999998,99999998,99999998,99999998,0,0,0,99999998,99999998,99999998,4,99999998,0,3,0,8,11,2,2,2, ,99999998,51,3,99999998,33,10,2,1,99999998,99999998,7,2,8,.606925617756064,.606783141097081,.607692266351338,.607321430979763
16658,20220213.20644.213,1983,99999998,99999998, ,1,4,2,0,0,0,0,0,0,0,0,0,0,1,16,99999998,99999998,99999998,99999998,99999998,99999998, , ,99999998, ,99999998, , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , ,99999998, , , ,99999998, , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , , ,99999998, , , ,99999998, , , , ,99999998, , , , ,9,8,0,9,8,9,9,98,5,8,9,3,98,8,3,5,3,3,5,8,4,5,3,5,4,1,1,9,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,0,1,1,1,1,1,5,1,2,5,4,5,1,99999998,99999998,99999998,99999998,99999998,0,0,0,0,99999998,99999998,99999998,99999998,99999998,99999998,0,0,0,99999998,99999998,99999998,99999998,99999998,0,0,5,99999998,99999998,99999998,1,99999998,0,1,0,6,18,2,1,2, ,99999998,97,3,99999998,32,10,1,1,99999998,99999998,98,2,2,.276326310420722,.276261442423152,.276675356780809,.276506519666337
