CODERESP;SECURITYID;BIRTHYEARR;CONTROL1;CONTROL3;CONTROL3@;S11;POLINT;PART;NONVOTE_01;NONVOTE_02;NONVOTE_03;NONVOTE_04;NONVOTE_05;NONVOTE_06;NONVOTE_07;NONVOTE_08;NONVOTE_09;NONVOTE_10;NONVOTE_98;PARTY15;VOTE1;VOTE1A;VOTE1B;VOTE1C;IMPORTANCE1;REASON1ACC1;REASON1ACC1_01;REASON1ACC1_02;REASON1ACC1_03;REASON1ACC1_04;REASON2ACC1;REASON2ACC1_01;REASON2ACC1_02;REASON2ACC1_03;REASON1DEN1;REASON1DEN1_01;REASON1DEN1_02;REASON1DEN1_03;REASON2DEN1;REASON2DEN1_01;REASON2DEN1_02;VOTE2;VOTE2A;VOTE2B;VOTE2C;IMPORTANCE2;REASON1ACC2;REASON1ACC2_01;REASON1ACC2_02;REASON1ACC2_03;REASON2ACC2;REASON2ACC2_01;REASON2ACC2_02;REASON1DEN2;REASON1DEN2_01;REASON1DEN2_02;REASON1DEN2_03;REASON2DEN2;REASON2DEN2_01;REASON2DEN2_02;VOTE3;VOTE3A;VOTE3B;VOTE3C;IMPORTANCE3;REASON1ACC3;REASON1ACC3_01;REASON1ACC3_02;REASON1ACC3_03;REASON1ACC3_04;REASON1ACC3_05;REASON2ACC3;REASON2ACC3_01;REASON2ACC3_02;REASON2ACC3_03;REASON2ACC3_04;REASON2ACC3_05;REASON1DEN3;REASON1DEN3_01;REASON1DEN3_02;REASON2DEN3;REASON2DEN3_01;REASON2DEN3_02;TRUST_1;TRUST_2;TRUST_3;TRUST_4;TRUST_5;TRUST_6;TRUST_8;TRUST_9;TRUST_18;TRUST_30;TRUST_32;TRUST_36;TRUST_37;TRUST_38;TRUST_39;TRUST_51;TRUST_52;TRUST_53;LRSP;VALUE1;VALUE2;VALUE4;VALUE5;VALUE6;VALUE8;VALUE12;VALUE13;DIFFICUL1;DECTIME1;ARGU1_1;ARGU1_2;ARGU1_3;ARGU1_4;ARGU1_5;ARGU1_6;DIFFICUL2;DECTIME2;ARGU2_1;ARGU2_2;ARGU2_3;ARGU2_4;ARGU2_5;ARGU2_6;DIFFICUL3;DECTIME3;ARGU3_1;ARGU3_2;ARGU3_3;ARGU3_4;ARGU3_5;ARGU3_6;COVID1A;COVID1B;COVID1C;ONLINE;MEDIAUSE_1;MEDIAUSE_2;MEDIAUSE_3;MEDIAUSE_4;MEDIAUSE_5;MEDIAUSE_6;MEDIAUSE_7;MEDIAUSE_8;MEDIAUSE_9;MEDIAUSE_10;MEDIAUSE_11;MEDIAUSE_12;MEDIAUSE_13;MEDIAUSE_14;MEDIAUSE_15;MEDIAUSE2_1;MEDIAUSE2_2;MEDIAUSE2_3;MEDIAUSE2_4;MEDIAUSE2_5;MEDIAUSE2_6;MEDIAUSE2_7;MEDIAUSE2_8;DISCUS;VOTEWIE;PART2;MEDKONS_1;MEDKONS_2;MEDKONS_3;MEDKONS_4;MEDKONS_5;MEDKONS_6;MEDKONS_7;MEDKONS_8;MEDKONS_9;MEDKONS_10;MEDKONS_11;MEDKONS_12;MEDHAUPT;MEDNR_1;MEDNR_2;MEDNR_3;MEDNR_4;MEDNR_5;MEDNR_6;MEDNR_7;MEDNR_8;MEDNR_9;MEDNR_10;MEDNR_11;MEDNR_12;MEDNR_13;MEDNR_14;MEDNR_15;MEDNR_16;MEDNR_17;MEDNR_18;MEDNR_19;MEDNR_20;MEDNR_21;MEDNR_22;MEDNR_23;MEDNR_24;MEDNR_25;MEDNR_26;MEDNR_27;MEDNR_28;MEDNR_29;MEDNR_30;MEDNR_31;MEDNR_32;MEDNR_33;MEDNR_34;PARTYA;CITIZENREPA;ORIGINPARENTS;CONFESSD;CONFESSR;CULT;EDUC;ACTI;ACTIPREV;S17JOBPOSITION;WORKLOAD;S17SECTOR;MAINEARNER;EDUCMAIN;ACTIMAIN;INCOME;INCOMEPRECARIAT;HABITAT;GEWVORL1;GEWVORL2;GEWVORL3
17568;20220515.47932.214;1977;99999998;99999998; ;2;1;1;8;8;8;8;8;8;8;8;8;8;8;17;2;99999998;8;99999998;0; ;99999998; ; ; ; ;99999998; ; ;ce n'est pas à des entreprises privés de soutenir le cinéma suisse via une taxe. elees paient des impôts et cela devrait suffire;303;205; ;Le cinéma suisse est globalement mauvais;302; ;1;4;99999998;99999998;10;souver des vies;201; ; ;combler le manque de donneurs;202; ; ;99999998; ; ; ;99999998; ;1;4;99999998;99999998;10;lutte contre l'immigration clandestine, les trafics divers, la criminalité;201;204; ; ; ;souveraineté nationale;200; ; ; ; ; ;99999998; ; ;99999998; ;7;6;2;2;0;10;2;5;5;7;8;0;2;10;10;4;0;10;8;4;6;1;3;1;6;8;1;1;1;4;4;8;1;8;1;1;1;3;1;1;3;4;1;1;1;1;3;1;4;4;2;1;1;1;3;7;0;0;8;0;0;0;8;0;0;0;0;0;0;0;5;5;0;0;5;6;0;7;4;1;10;5;1;4;1;2;5;4;3;3;4;1;3;6;0;99999998;99999998;0;5;99999998;99999998;5;0;99999998;99999998;99999998;99999998;99999998;0;99999998;99999998;99999998;1;99999998;1;2;0;99999998;99999998;5;99999998;99999998;99999998;2;99999998;2;2;2;1;1;1;2;99999998;99999998;52;3;99999998;32;10;2;2;52;3;9;2;2;0.611243008;0.299434225;0.312768722
17570;20220515.40226.214;1969;99999998;99999998; ;1;3;2;0;1;0;0;0;0;0;0;0;0;0;3;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ;99999998; ; ;99999998; ; ; ;99999998; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ; ;99999998; ; ; ; ; ;99999998; ; ;99999998; ;9;8;5;6;8;8;4;8;5;6;7;0;5;8;7;8;8;8;5;2;5;3;6;1;1;1;3;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;5;1;5;1;1;2;5;1;5;1;1;4;4;6;0;0;0;99999998;99999998;99999998;99999998;1;5;0;0;0;0;0;99999998;99999998;99999998;99999998;0;0;99999998;99999998;99999998;99999998;99999998;5;0;0;0;0;0;0;0;5;3;1;1;2;99999998;99999998;51;3;99999998;31;10;1;1;99999998;99999998;13;2;2;1.319351514;1.315099395;1.319901223
17571;20220515.36786.214;1952;99999998;99999998; ;2;2;1;8;8;8;8;8;8;8;8;8;8;8;1;2;99999998;2;99999998;4; ;99999998; ; ; ; ;99999998; ; ;Diversität;900; ; ; ;999; ;2;99999998;4;99999998;8; ;99999998; ; ; ;99999998; ;Ethische Gründe;207; ; ; ;999; ;2;99999998;4;99999998;5; ;99999998; ; ; ; ; ;99999998; ; ; ; ; ;999; ; ; ; ;1;1;0;0;1;0;1;2;0;0;2;1;2;1;3;2;98;3;98;9;9;9;6;6;6;1;1;1;1;3;2;3;1;3;4;1;1;3;8;4;1;1;1;8;1;4;2;3;2;1;2;8;2;1;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;98;1;0;1;98;0;2;1;2;1;9;1;1;1;1;1;1;1;1;2;3;4;2;98;98;0;0;99999998;99999998;99999998;99999998;0;0;1;1;0;0;0;99999998;99999998;99999998;99999998;0;0;99999998;99999998;99999998;99999998;99999998;0;0;0;0;1;1;98;0;0;16;1;1;2;99999998;99999998;32;7;3;33;10;1;1;99999998;99999998;98;8;1;0.599554038;0.561333596;0.877584213
17575;20220515.41933.214;1989;99999998;99999998; ;2;2;2;0;0;0;1;0;0;0;1;0;0;0;2;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ;99999998; ; ;99999998; ; ; ;99999998; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ; ;99999998; ; ; ; ; ;99999998; ; ;99999998; ;8;8;7;8;6;9;5;7;7;8;7;4;4;8;8;6;6;8;3;2;2;1;3;6;5;5;3;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;9;1;1;1;1;1;1;2;4;5;5;5;2;11;0;99999998;99999998;0;0;99999998;99999998;0;0;99999998;99999998;99999998;99999998;99999998;0;99999998;99999998;99999998;0;99999998;0;0;0;99999998;99999998;0;99999998;99999998;99999998;4;99999998;2;3;3;2;1;2;2;99999998;99999998;52;3;99999998;33;21;2;1;99999998;99999998;12;2;1;0.81087952;0.810009697;0.811268505
17577;20220515.40046.214;1941;99999998;99999998; ;1;2;1;8;8;8;8;8;8;8;8;8;8;8;17;1;4;99999998;99999998;98; ;999; ; ; ; ; ; ; ; ;99999998; ; ; ;99999998; ;1;4;99999998;99999998;10; ;999; ; ; ; ; ; ;99999998; ; ; ;99999998; ;1;4;99999998;99999998;10; ;999; ; ; ; ; ; ; ; ; ; ; ;99999998; ; ;99999998; ;6;6;6;6;10;6;6;6;6;6;0;6;10;10;10;10;10;10;5;2;2;2;2;1;1;3;1;8;8;3;3;3;3;3;3;1;1;1;1;1;1;1;1;8;8;8;8;8;8;8;8;8;8;8;8;5;5;5;5;5;5;5;5;5;5;5;0;0;0;0;5;5;5;98;5;5;5;5;4;1;10;3;3;3;98;98;98;98;3;3;98;98;98;9;98;98;98;99999998;99999998;99999998;99999998;98;98;98;98;98;98;98;99999998;99999998;99999998;99999998;98;98;99999998;99999998;99999998;99999998;99999998;98;98;98;98;98;98;98;98;98;9;1;1;1;1;9;98;98;99999998;99999998;98;99999998;8;99999998;99999998;98;8;8;1.848257625;1.639323326;1.620271114
17579;20220515.31018.214;1953;99999998;99999998; ;1;1;1;8;8;8;8;8;8;8;8;8;8;8;2;1;4;99999998;99999998;7; ;999; ; ; ; ; ; ; ; ;99999998; ; ; ;99999998; ;1;4;99999998;99999998;10;tiefe Spenderrquote;202; ; ; ;999; ; ;99999998; ; ; ;99999998; ;1;4;99999998;99999998;10;Die Schweiz soll sich aktiv einbringen;203; ; ; ; ; ;999; ; ; ; ; ;99999998; ; ;99999998; ;6;8;5;5;5;8;5;5;6;8;8;1;5;4;5;4;1;3;2;2;1;2;4;3;1;6;6;1;2;2;2;2;8;2;3;1;1;1;1;1;4;3;4;1;1;2;1;2;3;3;3;1;1;1;3;6;0;0;5;2;0;0;0;8;0;0;0;0;0;1;2;0;0;0;2;5;4;6;3;1;7;5;1;1;98;1;4;1;4;3;1;1;1;98;0;0;0;99999998;99999998;99999998;99999998;5;0;0;3;0;2;0;99999998;99999998;99999998;99999998;0;0;99999998;99999998;99999998;99999998;99999998;0;0;0;0;2;3;0;0;5;2;1;1;1;1;2;32;3;99999998;32;21;2;1;99999998;99999998;11;1;2;0.908132016;0.855243163;0.72297885
17580;20220515.40913.214;1960;99999998;99999998; ;1;3;2;0;1;0;0;0;0;0;0;0;0;0;16;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ;99999998; ; ;99999998; ; ; ;99999998; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ; ;99999998; ; ; ; ; ;99999998; ; ;99999998; ;8;9;5;5;5;8;5;5;6;8;8;2;5;7;5;7;2;6;5;3;2;3;6;3;2;4;1;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;2;2;3;1;1;2;3;1;5;5;4;3;3;9;0;0;0;99999998;99999998;99999998;99999998;1;2;0;0;0;1;0;99999998;99999998;99999998;99999998;0;0;99999998;99999998;99999998;99999998;99999998;2;0;0;0;5;3;4;5;2;16;1;1;2;99999998;99999998;32;3;99999998;33;10;1;1;99999998;99999998;4;1;2;1.810628024;1.802607357;1.811931158
17584;20220515.34895.214;1998;99999998;99999998; ;1;1;1;8;8;8;8;8;8;8;8;8;8;8;16;2;99999998;4;99999998;3; ;99999998; ; ; ; ;99999998; ; ;Preise werden wohl noch mehr steigen;207; ; ; ;999; ;2;99999998;4;99999998;8; ;99999998; ; ; ;99999998; ;Finde das das etwas ist was jeder für sich entscheiden muss.  In Unklaren lagen könnte es sein das jemandem Organe entnommen werden, der das nicht will;205; ; ; ;999; ;2;99999998;2;99999998;5; ;99999998; ; ; ; ; ;99999998; ; ; ; ;Uber Frontex hörte man viel schlechtes.;409; ;"Bei EU Abstimmungen nervt mich das Totschlagargument ""wir verlieren den Zugang zum Schengenraum""";501; ;5;5;3;4;5;10;4;6;0;5;6;0;0;5;7;5;2;5;98;4;6;3;3;1;6;1;1;1;1;2;3;3;2;1;4;1;1;4;4;4;1;4;1;2;1;4;4;4;4;1;1;1;1;1;3;8;2;2;4;0;0;0;5;0;0;0;0;0;0;0;0;2;0;0;4;3;0;5;2;1;10;3;4;3;4;2;4;4;1;3;4;5;1;98;0;1;2;99999998;99999998;99999998;99999998;4;0;0;0;1;1;0;99999998;99999998;99999998;99999998;0;0;99999998;99999998;99999998;99999998;99999998;1;0;0;0;2;3;0;0;0;16;1;1;1;1;2;52;3;99999998;33;10;1;1;99999998;99999998;7;2;1;0.483855558;0.495381923;0.80926442
17587;20220515.44283.214;1958;99999998;99999998; ;1;1;1;8;8;8;8;8;8;8;8;8;8;8;1;8;99999998;99999998;99999998;8; ;99999998; ; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ;1;4;99999998;99999998;10;j'aurais peut être besoin on ma famille en jour d'une transplantation;105; ; ; ;999; ; ;99999998; ; ; ;99999998; ;1;4;99999998;99999998;10; ;999; ; ; ; ; ; ; ; ; ; ; ;99999998; ; ;99999998; ;10;10;7;5;98;98;4;5;8;10;10;6;6;8;9;6;0;10;7;3;6;4;3;1;6;1;1;8;8;8;8;8;8;8;8;1;2;1;1;1;4;4;4;1;2;8;4;1;8;1;1;1;1;1;2;5;7;7;10;8;4;5;2;4;3;5;0;0;7;3;0;0;0;0;0;6;0;10;4;1;8;1;5;1;3;1;1;2;1;5;4;3;3;9;0;99999998;99999998;0;0;99999998;99999998;98;5;99999998;99999998;99999998;99999998;99999998;2;99999998;99999998;99999998;0;99999998;0;2;0;99999998;99999998;5;99999998;99999998;99999998;5;99999998;0;5;0;1;1;1;8;99999998;99999998;21;3;99999998;33;10;2;8;99999998;99999998;98;1;1;0.356157627;0.332407547;0.347210422
17591;20220515.33821.214;1965;99999998;99999998; ;1;1;1;8;8;8;8;8;8;8;8;8;8;8;9;1;4;99999998;99999998;10; ;999; ; ; ; ; ; ; ; ;99999998; ; ; ;99999998; ;2;99999998;4;99999998;5; ;99999998; ; ; ;99999998; ; ;999; ; ; ; ; ;1;4;99999998;99999998;10; ;999; ; ; ; ; ; ; ; ; ; ; ;99999998; ; ;99999998; ;9;8;3;2;5;10;0;3;8;6;9;0;5;5;5;4;2;6;7;2;4;6;6;1;4;2;1;1;1;8;1;2;8;4;4;1;1;4;4;4;1;1;1;1;1;1;1;1;4;4;8;1;1;1;2;8;4;0;4;5;2;3;0;0;2;0;0;0;3;0;2;0;0;0;0;9;0;8;2;1;10;5;1;1;1;1;4;3;5;3;3;1;1;98;0;0;5;99999998;99999998;99999998;99999998;98;0;0;0;0;0;0;99999998;99999998;99999998;99999998;0;0;99999998;99999998;99999998;99999998;99999998;0;0;5;0;2;0;0;5;0;9;1;1;1;1;4;52;1;99999998;11;10;1;3;99999998;99999998;8;1;2;0.394988183;0.401700485;0.362853072
17593;20220515.42777.214;1944;99999998;99999998; ;2;2;1;8;8;8;8;8;8;8;8;8;8;8;17;1;8;99999998;99999998;0;vom Bundesrat empfohlen;905; ; ; ; ;999; ; ; ;99999998; ; ; ;99999998; ;1;4;99999998;99999998;8;Hilfe an Mitmenschen;201; ; ; ;999; ; ;99999998; ; ; ;99999998; ;1;4;99999998;99999998;10;Sicherheit;210; ; ; ; ; ;999; ; ; ; ; ;99999998; ; ;99999998; ;9;9;6;5;8;8;7;7;8;9;9;4;8;8;8;7;98;8;5;3;5;1;3;2;5;3;1;2;3;8;8;8;8;8;8;1;1;1;2;1;3;4;1;1;1;1;2;1;2;8;8;1;1;1;2;8;7;7;9;3;3;3;0;5;0;0;0;0;0;0;0;0;0;0;0;4;0;9;8;1;7;5;3;1;1;1;1;1;5;5;2;1;1;98;98;98;98;99999998;99999998;99999998;99999998;5;2;98;98;98;98;98;99999998;99999998;99999998;99999998;98;98;99999998;99999998;99999998;99999998;99999998;98;98;98;98;5;98;98;5;98;19;1;1;1;1;4;22;7;8;99999998;98;99999998;8;99999998;99999998;4;1;1;0.539347825;0.531715648;0.665680011
17595;20220515.46915.214;2003;99999998;99999998; ;1;2;1;8;8;8;8;8;8;8;8;8;8;8;2;3;99999998;99999998;4;1; ;99999998; ; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ;1;4;99999998;99999998;8; ;999; ; ; ; ; ; ;99999998; ; ; ;99999998; ;2;99999998;4;99999998;3; ;99999998; ; ; ; ; ;99999998; ; ; ; ; ;999; ; ; ; ;5;5;6;4;3;7;7;4;5;5;4;98;98;6;7;7;4;7;2;2;2;1;1;5;3;3;8;2;8;2;2;2;2;3;3;1;1;2;2;2;3;3;2;2;3;3;3;3;2;3;2;1;1;1;3;4;0;3;8;0;0;5;6;4;0;98;0;7;0;0;5;6;5;98;98;4;4;6;3;2;7;1;3;3;1;1;3;1;1;2;2;2;2;6;98;98;98;99999998;99999998;99999998;99999998;98;98;98;98;98;98;98;99999998;99999998;99999998;99999998;98;98;99999998;99999998;99999998;99999998;99999998;98;98;98;98;98;98;98;98;98;2;1;1;2;99999998;99999998;21;98;99999998;99999998;98;99999998;8;99999998;99999998;98;8;8;0.186358913;0.181982616;0.179392393
17597;20220515.34931.214;1970;99999998;99999998; ;2;2;1;8;8;8;8;8;8;8;8;8;8;8;17;1;2;99999998;99999998;5;C'est une question d'équité par rapport aux autres supports.;207; ; ; ; ;999; ; ; ;99999998; ; ; ;99999998; ;1;4;99999998;99999998;9;C'est juste une évidence;102; ; ; ;999; ; ;99999998; ; ; ;99999998; ;2;99999998;2;99999998;5; ;99999998; ; ; ; ; ;99999998; ; ; ; ;J'aurais aimé des garanties quant à l'utilisation de ces fonds, notamment par l'embauche de personnel compétant et humain. Les violences faites aux frontières par le corps de Frontex sont intolérables.   J'ai de plus en plus la sensation que la Suisse sert de porte-monnaie pour l'Europe sans pouvoir bénéficier des nombreux avantages, notamment des fonds pour la recherche, Erasmus, etc...;404; ; ;999; ;8;6;5;4;5;8;5;8;5;5;9;5;5;9;9;8;5;8;7;2;5;4;5;8;5;2;2;2;3;2;2;2;2;2;8;1;1;1;1;2;3;4;3;2;3;3;3;2;1;2;2;1;1;1;3;4;3;6;9;4;6;3;6;2;3;1;6;3;7;1;2;3;3;2;2;2;3;8;3;1;10;3;3;2;1;1;3;2;4;3;2;2;2;9;0;99999998;99999998;0;0;99999998;99999998;1;2;99999998;99999998;99999998;99999998;99999998;0;99999998;99999998;99999998;0;99999998;0;0;0;99999998;99999998;2;99999998;99999998;99999998;2;99999998;0;0;3;16;1;1;2;99999998;99999998;32;3;99999998;32;22;1;1;99999998;99999998;5;2;2;1.038851512;1.057464423;0.991594296
17598;20220515.30732.214;1952;99999998;99999998; ;2;2;1;8;8;8;8;8;8;8;8;8;8;8;5;1;2;99999998;99999998;3;je pense aux jeunes;900; ; ; ; ;999; ; ; ;99999998; ; ; ;99999998; ;1;4;99999998;99999998;10;volonté d'être utile au-dela de ma mort;201; ; ;j'ai des proches ayant eu, ayant besoin de greffes;106; ; ;99999998; ; ; ;99999998; ;2;99999998;4;99999998;6; ;99999998; ; ; ; ; ;99999998; ; ; ; ;le manque de clarté par rapport au traitement des migrants;305; ; ;999; ;10;10;6;98;4;6;5;5;6;10;8;5;8;8;8;6;4;7;4;1;1;1;1;4;3;4;4;1;1;2;2;2;2;2;2;1;1;1;1;1;4;4;2;2;2;2;2;4;2;2;3;1;1;1;2;7;0;10;10;8;6;0;0;0;0;0;0;0;0;0;98;98;98;98;98;98;98;10;3;1;10;4;3;2;1;1;1;1;1;5;4;1;1;9;0;99999998;99999998;5;0;99999998;99999998;0;3;99999998;99999998;99999998;99999998;99999998;0;99999998;99999998;99999998;0;99999998;0;1;0;99999998;99999998;0;99999998;99999998;99999998;5;99999998;0;5;0;5;1;1;1;1;5;33;98;99999998;99999998;21;99999998;3;99999998;99999998;6;3;2;1.076621376;1.095911002;1.027646014
17600;20220515.46741.214;1982;99999998;99999998; ;1;2;1;8;8;8;8;8;8;8;8;8;8;8;17;1;8;99999998;99999998;6; ;999; ; ; ; ; ; ; ; ;99999998; ; ; ;99999998; ;8;99999998;99999998;99999998;4; ;99999998; ; ; ;99999998; ; ;99999998; ; ; ;99999998; ;1;4;99999998;99999998;10;Parceque je suis cadre à l'armé et qu'on a eu la chance de travailler avec les gardes frontières pendant mon service.;105; ; ; ; ; ;999; ; ; ; ; ;99999998; ; ;99999998; ;7;7;5;5;5;6;5;5;5;7;7;5;5;6;5;5;5;6;5;4;6;1;6;1;3;1;1;2;3;2;2;2;2;2;2;8;8;1;2;1;1;2;1;1;1;1;4;2;2;2;1;2;3;1;3;6;6;5;5;5;6;6;5;6;5;5;5;6;5;6;6;5;5;4;5;5;5;7;4;1;10;3;4;2;2;2;2;3;3;3;4;2;1;98;0;99999998;99999998;0;0;99999998;99999998;1;5;99999998;99999998;99999998;99999998;99999998;0;99999998;99999998;99999998;0;99999998;1;0;0;99999998;99999998;5;99999998;99999998;99999998;1;99999998;0;1;0;19;2;2;1;2;2;32;3;99999998;32;23;1;3;99999998;99999998;2;3;1;0.187435193;0.218084801;0.212573892
17601;20220515.46188.214;1984;99999998;99999998; ;1;2;1;8;8;8;8;8;8;8;8;8;8;8;3;1;2;99999998;99999998;6;Förderung einheimischer Produktionen;212; ; ; ; ;999; ; ; ;99999998; ; ; ;99999998; ;2;99999998;4;99999998;8; ;99999998; ; ; ;99999998; ;Es gibt bereits genug Menschen auf dem Planeten. Die natürliche Selektion wird immer mehr ausgehebelt.;900; ; ;Es ist auch eine ethische Frage.;207; ;1;2;99999998;99999998;6;Wir liegen mitten in Europa und können uns da nicht einfach raushalten.;208; ; ; ; ;Der Grenzverkehr wäre deutlich schwieriger und mit höheren Kosten für alle verbunden.;401; ; ; ; ; ;99999998; ; ;99999998; ;8;8;5;5;9;8;3;7;6;6;8;0;1;7;9;7;4;5;7;2;1;3;5;2;3;2;3;1;2;2;1;2;2;3;3;1;1;3;3;4;1;1;1;1;2;2;1;2;3;3;3;1;1;1;2;3;1;8;7;7;0;1;2;0;2;0;1;1;0;0;5;1;1;0;1;7;3;9;3;1;9;2;2;2;2;2;3;1;5;5;5;5;2;9;0;1;1;99999998;99999998;99999998;99999998;1;1;0;1;0;0;0;99999998;99999998;99999998;99999998;0;0;99999998;99999998;99999998;99999998;99999998;0;1;1;0;5;3;0;5;0;3;1;2;2;99999998;99999998;51;3;99999998;33;10;1;1;99999998;99999998;7;2;1;0.35478212;0.285213056;0.260388375
17603;20220515.44204.214;1957;99999998;99999998; ;2;1;1;8;8;8;8;8;8;8;8;8;8;8;9;1;2;99999998;99999998;3;Finde ausländische Firmen sollen in der Schweiz nicht nur profitieren sondern auch etwas zurückgeben;210; ; ; ; ;999; ; ; ;99999998; ; ; ;99999998; ;2;99999998;4;99999998;10; ;99999998; ; ; ;99999998; ;Der Eingriff des Staates in das Persönlichkeitsrecht geht hier viel zu weit;204; ; ;Es ist schwierig alle Einwohner richtig aufzuklären vor allem die Fremdsprachigen;402; ;1;4;99999998;99999998;10;Wir müssen uns beim europäischen Grenzschutz beteiligen und nicht nur profitieren;203;208;202; ; ;Wir müssen weitere Konflikte mit der EU vermeiden ein Ausschuss aus Schengen wäre eine Katastrophe;405;400;403; ; ; ;99999998; ; ;99999998; ;4;4;4;4;3;8;5;3;2;7;7;0;3;9;9;5;2;7;4;3;5;2;5;5;3;2;3;2;2;1;2;2;3;4;4;1;1;4;3;3;1;1;1;1;2;1;1;1;3;3;4;1;1;1;3;9;3;9;5;0;7;2;8;0;0;0;0;0;0;5;0;0;0;0;0;5;0;5;3;1;10;5;2;1;1;1;5;3;5;5;5;1;4;9;0;0;0;99999998;99999998;99999998;99999998;5;5;0;0;0;0;0;99999998;99999998;99999998;99999998;0;0;99999998;99999998;99999998;99999998;99999998;5;0;0;0;5;5;2;5;5;9;1;1;1;2;2;32;7;3;32;22;1;2;33;7;7;1;2;0.22356886;0.163226119;0.183313177
17607;20220515.42725.214;1997;99999998;99999998; ;2;3;1;8;8;8;8;8;8;8;8;8;8;8;99;2;99999998;4;99999998;4; ;99999998; ; ; ; ;99999998; ; ;Abgelehnt, da ich befürchte Streaming Dienste weden teurer, wenn sie Geld abgeben müssen. Streaming ist nicht TV.;207; ; ;Streaming is NICHT TV gleichzusetzen, darum sollten diese Abgaben fakultativ sein.;201; ;2;99999998;4;99999998;10; ;99999998; ; ; ;99999998; ;Neutralität geht mit Wiederspruchslösung verloren. Leute, die nicht wissen, ob sie spenen wollen, gelten mit dieser Vorlage als Spender*innen, bis sie Wiederspruch einlegen.;403; ; ;Gibt nicht mehr Spender, als sonst. Die Leute, die ihre Organe nicht spenden wollen werden einfach dann Wiederspruch einlegen.;103; ;1;2;99999998;99999998;4;Zukunft auch noch Teil des Schengenraum zu sein.;400; ; ; ; ;keine;999; ; ; ; ; ;99999998; ; ;99999998; ;0;3;6;6;0;2;8;7;0;0;5;0;0;4;6;0;0;6;5;3;3;2;5;6;4;1;1;1;1;4;3;4;2;1;2;1;1;8;4;4;1;2;1;2;3;3;2;3;8;1;2;1;1;2;1;0;0;0;10;0;0;0;10;0;0;0;6;1;5;0;5;5;4;2;1;4;2;6;4;2;10;2;2;1;1;1;5;1;1;3;2;3;3;6;1;0;0;99999998;99999998;99999998;99999998;0;2;0;0;0;0;0;99999998;99999998;99999998;99999998;0;0;99999998;99999998;99999998;99999998;99999998;3;2;1;0;0;0;0;0;0;16;1;2;1;9;3;33;6;6;99999998;98;99999998;8;99999998;99999998;5;2;8;2.422661848;2.621942843;2.521558466
